단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 거래금액(만원)
대동아파트2,매매,72,서울특별시 노원구 공릉동,380-1,202503,1999,56000
현대휴먼터치빌,매매,35,서울특별시 강남구 역삼동,606-18,202503,1999,30000
목동삼성쉐르빌Ⅱ,매매,94,서울특별시 양천구 신정동,318-12,202503,2004,156000
태솔에버빌2차,매매,57,서울특별시 동대문구 장안동,383-10,202503,2015,49500
래미안서초에스티지S,매매,134,서울특별시 서초구 서초동,1754,202503,2018,430000
서초롯데캐슬프레지던트,매매,84,서울특별시 서초구 서초동,1681-8,202503,2014,262500
현대맨숀,매매,140,서울특별시 용산구 이촌동,301-160,202503,1974,295000
상도동래미안1차,매매,84,서울특별시 동작구 상도동,450,202503,2004,124000
젬스톤힐즈,매매,59,서울특별시 동대문구 장안동,335-7,202503,2017,47000
푸른마을아파트101동~111동,매매,84,서울특별시 강남구 일원동,719,202503,1994,194400
마포현대,매매,59,서울특별시 마포구 공덕동,188-108,202503,1988,101500
목동신시가지10,매매,127,서울특별시 양천구 신정동,311,202503,1987,242000
목동신시가지13,매매,151,서울특별시 양천구 신정동,327,202503,1987,268000
당산센트럴아이파크,매매,84,서울특별시 영등포구 당산동5가,43,202503,2020,180250
청구,매매,84,서울특별시 구로구 고척동,326,202503,1999,68000
방배아트자이,매매,126,서울특별시 서초구 방배동,3278,202503,2018,317000
방배그랑자이,매매,54,서울특별시 서초구 방배동,3283,202503,2021,215000
방배그랑자이,매매,84,서울특별시 서초구 방배동,3283,202503,2021,303000
엘루크방배서리풀,매매,32,서울특별시 서초구 방배동,3284,202503,2024,93500
동부센트레빌,매매,134,서울특별시 서초구 방배동,3275,202503,2004,285000
삼성래미안1,매매,59,서울특별시 서초구 방배동,2626,202503,2003,152500
경희궁롯데캐슬,매매,59,서울특별시 종로구 무악동,89,202503,2019,140000
현대1,매매,82,서울특별시 송파구 삼전동,39,202503,1989,102500
삼성,매매,41,서울특별시 영등포구 신길동,4759,202503,1984,56000
청구e편한세상,매매,118,서울특별시 중구 신당동,852,202503,2011,179000
래미안 옥수 리버젠,매매,113,서울특별시 성동구 옥수동,561,202503,2012,240000
당산현대5차,매매,59,서울특별시 영등포구 당산동4가,30-1,202503,2000,112733
2차한양아파트,매매,146,서울특별시 송파구 송파동,151,202503,1984,188000
경동윈츠리버,매매,56,서울특별시 동작구 본동,484,202503,2004,92000
상도동삼호아파트,매매,84,서울특별시 동작구 상도동,408,202503,1994,81000
현대(관악),매매,84,서울특별시 동작구 상도동,407,202503,1992,72250
신내,매매,49,서울특별시 중랑구 묵동,13,202503,1996,49400
현대I-PARK,매매,84,서울특별시 성동구 성수동2가,834,202503,2003,165000
한신무학,매매,62,서울특별시 성동구 하왕십리동,990,202503,1989,87750
청계대주파크빌,매매,84,서울특별시 성동구 홍익동,53,202503,2005,87500
서초네이처힐4단지,매매,84,서울특별시 서초구 우면동,720,202503,2011,155500
창신쌍용1,매매,79,서울특별시 종로구 창신동,702,202503,1992,75000
MID그린(8동),매매,59,서울특별시 종로구 창신동,602-1,202503,2002,40000
종로중흥S클래스,매매,19,서울특별시 종로구 숭인동,202-3,202503,2013,12300
메트로럭스,매매,148,서울특별시 은평구 응암동,110-9,202503,2007,78500
인왕산현대,매매,114,서울특별시 서대문구 홍제동,460,202503,2000,80000
아크로리버뷰신반포,매매,84,서울특별시 서초구 잠원동,159,202503,2018,473000
잠원현대훼밀리,매매,59,서울특별시 서초구 잠원동,59-3,202503,1997,189000
신반포청구,매매,84,서울특별시 서초구 잠원동,63-2,202503,1998,267500
용두아파트,매매,47,서울특별시 동대문구 용두동,39-446,202503,1974,47000
일성파크,매매,84,서울특별시 광진구 군자동,99,202503,1996,92500
한양,매매,193,서울특별시 영등포구 여의도동,42,202503,1975,395000
사가정센트럴아이파크,매매,84,서울특별시 중랑구 면목동,1545,202503,2020,124300
비즈트위트그린,매매,15,서울특별시 구로구 구로동,98-10,202503,2012,9200
목동신시가지7,매매,101,서울특별시 양천구 목동,925,202503,1988,269750
현대파크빌,매매,153,서울특별시 구로구 구로동,108,202503,1999,87500
아이파크,매매,84,서울특별시 동작구 상도동,416,202503,2004,116500
중앙하이츠,매매,70,서울특별시 구로구 구로동,685-124,202503,1987,59200
서울대역해담채,매매,14,서울특별시 관악구 봉천동,867-9,202503,2012,14500
광장,매매,101,서울특별시 영등포구 여의도동,28,202503,1978,267000
인왕산벽산,매매,84,서울특별시 서대문구 홍제동,465,202503,2003,75000
두산,매매,84,서울특별시 서대문구 홍은동,456,202503,1997,68600
낙성대현대(296),매매,114,서울특별시 관악구 봉천동,296,202503,1998,101000
벽산블루밍3차,매매,83,서울특별시 관악구 봉천동,1720,202503,2004,80000
현대성우아파트,매매,84,서울특별시 노원구 공릉동,741,202503,2000,48400
현대휴온,매매,18,서울특별시 중랑구 면목동,1535,202503,2013,11900
반포리체,매매,138,서울특별시 서초구 반포동,30-26,202503,2010,480000
엠브이아파트,매매,83,서울특별시 서초구 반포동,46,202503,1994,168000
e편한세상 수색 에코포레,매매,59,서울특별시 은평구 수색동,415-1,202503,2003,62500
대림e-편한세상7,매매,84,서울특별시 구로구 신도림동,649,202503,2004,128750
신답경남,매매,82,서울특별시 동대문구 답십리동,645-8,202503,1991,74000
현대,매매,84,서울특별시 송파구 잠실동,331,202503,1990,146000
건영,매매,59,서울특별시 성동구 송정동,90,202503,2000,79000
미래하임(6-19),매매,29,서울특별시 은평구 대조동,6-19,202503,2014,39000
흑석한강센트레빌Ⅱ,매매,119,서울특별시 동작구 흑석동,339,202503,2012,184600
롯데캐슬(1057-1),매매,59,서울특별시 양천구 신월동,1057-1,202503,2010,70500
신월시영,매매,59,서울특별시 양천구 신월동,987-1,202503,1988,63500
탑건위너스빌,매매,84,서울특별시 양천구 신월동,145-9,202503,2002,47000
방주아크빌,매매,71,서울특별시 양천구 신월동,426-3,202503,2002,48000
우성4차,매매,115,서울특별시 송파구 잠실동,320,202503,1983,230000
트리지움,매매,114,서울특별시 송파구 잠실동,35,202503,2007,339000
트리지움,매매,149,서울특별시 송파구 잠실동,35,202503,2007,390000
디앤제이하우징(281-89),매매,24,서울특별시 은평구 불광동,281-89,202503,2022,28250
현대3차,매매,140,서울특별시 영등포구 대림동,608-1,202503,1998,96200
현대1,매매,84,서울특별시 영등포구 대림동,785-1,202503,1992,72033
초안1,매매,39,서울특별시 노원구 월계동,923,202503,1998,27000
중화동건영아파트,매매,59,서울특별시 중랑구 중화동,42,202503,1998,47500
현대2차,매매,82,서울특별시 노원구 상계동,1078,202503,1993,54500
상계주공7(고층),매매,59,서울특별시 노원구 상계동,691,202503,1988,67250
상계주공4(고층),매매,73,서울특별시 노원구 상계동,749-5,202503,1988,75000
길음뉴타운5단지(래미안),매매,59,서울특별시 성북구 길음동,1282,202503,2006,87050
금호1,매매,84,서울특별시 도봉구 쌍문동,199-1,202503,1990,58500
한강로얄,매매,123,서울특별시 광진구 자양동,498-2,202503,2004,122000
우방아파트,매매,59,서울특별시 성북구 장위동,312,202503,2001,55000
한화꿈에그린,매매,84,서울특별시 노원구 중계동,598,202503,2005,85833
동진신안,매매,101,서울특별시 노원구 중계동,364,202503,1993,126000
성원,매매,59,서울특별시 강서구 염창동,295,202503,2001,75500
e편한세상염창,매매,84,서울특별시 강서구 염창동,309,202503,2019,144250
염창1차한화꿈에그린,매매,84,서울특별시 강서구 염창동,281-22,202503,2005,132000
극동아파트,매매,84,서울특별시 도봉구 쌍문동,721,202503,1996,44800
마포래미안푸르지오4단지,매매,84,서울특별시 마포구 아현동,777,202503,2014,205143
e편한세상독산더타워,매매,59,서울특별시 금천구 독산동,1007-13,202503,2019,73233
금천롯데캐슬골드파크1차,매매,59,서울특별시 금천구 독산동,1147,202503,2016,92000
세원,매매,59,서울특별시 마포구 성산동,142-9,202503,1996,52500
성산월드타운대림,매매,59,서울특별시 마포구 성산동,601,202503,2004,81500
마포용강삼성래미안,매매,84,서울특별시 마포구 용강동,380,202503,2003,175000
금호삼성래미안,매매,59,서울특별시 성동구 금호동1가,1500,202503,2001,114550
DMC에코자이,매매,84,서울특별시 서대문구 남가좌동,389,202503,2019,118000
래미안도곡카운티,매매,93,서울특별시 강남구 도곡동,538-3,202503,2016,342000
타워팰리스2,매매,195,서울특별시 강남구 도곡동,467-17,202503,2003,436000
대림아크로빌,매매,146,서울특별시 강남구 도곡동,467-6,202503,1999,275000
성영,매매,80,서울특별시 송파구 마천동,22,202503,2000,68000
주공5,매매,58,서울특별시 강서구 등촌동,695,202503,1995,76275
이촌코오롱(B),매매,59,서울특별시 용산구 이촌동,414,202503,1999,172000
삼익,매매,104,서울특별시 용산구 이촌동,300-301,202503,1979,225250
상암월드컵파크6단지,매매,104,서울특별시 마포구 상암동,1689,202503,2005,146000
현대6차,매매,84,서울특별시 영등포구 문래동6가,55-1,202503,1997,84000
화곡푸르지오,매매,84,서울특별시 강서구 화곡동,1091,202503,2002,101250
유원펠리체(924-17),매매,42,서울특별시 강서구 화곡동,924-17,202503,2012,22000
찬누리,매매,29,서울특별시 강서구 화곡동,916-11,202503,2016,23000
서울가든,매매,109,서울특별시 도봉구 창동,366,202503,1992,80700
동아,매매,109,서울특별시 도봉구 창동,26,202503,1988,97000
이수교KCC스위첸,매매,84,서울특별시 동작구 동작동,332,202503,2006,125000
경남아너스빌201동,매매,84,서울특별시 서초구 서초동,1456-2,202503,2006,178000
서초현대,매매,84,서울특별시 서초구 서초동,1648-2,202503,1999,175000
한성,매매,94,서울특별시 서초구 서초동,1511-9,202503,2003,119000
현대홈타운,매매,134,서울특별시 서초구 서초동,1506-88,202503,2005,209000
래미안대치팰리스,매매,114,서울특별시 강남구 대치동,1027,202503,2015,600000
아르젠종로,매매,18,서울특별시 종로구 연지동,163-3,202503,2015,17000
가락3차쌍용스윗닷홈(103동),매매,84,서울특별시 송파구 가락동,54,202503,2005,120000
세곡푸르지오,매매,74,서울특별시 강남구 세곡동,533,202503,2012,147500
양지쉐르빌아파트,매매,53,서울특별시 구로구 오류동,193-17,202503,2013,36000
선경1차(1동-7동),매매,84,서울특별시 강남구 대치동,506,202503,1983,253000
가양6단지,매매,58,서울특별시 강서구 가양동,1485,202503,1992,83175
쌍용남산플래티넘,매매,158,서울특별시 중구 회현동2가,87,202503,2010,197500
돈암힐스테이트,매매,59,서울특별시 성북구 돈암동,639,202503,2007,72500
돈암동삼성,매매,84,서울특별시 성북구 돈암동,15-1,202503,1999,74400
대우,매매,82,서울특별시 영등포구 당산동,121-215,202503,2004,55000
아크로힐스논현,매매,84,서울특별시 강남구 논현동,276-1,202503,2014,243000
거성학마을아파트,매매,134,서울특별시 도봉구 방학동,701-15,202503,1994,65500
광장힐스테이트,매매,84,서울특별시 광진구 광장동,582,202503,2012,205250
유원제일2차,매매,145,서울특별시 영등포구 당산동5가,7-2,202503,1984,165000
폭포동4단지힐스테이트(408~422동)BL3-9,매매,101,서울특별시 은평구 진관동,140,202503,2010,107250
중랑숲리가,매매,84,서울특별시 중랑구 망우동,583,202503,2012,70500
삼환,매매,84,서울특별시 구로구 개봉동,470,202503,1995,66000
LIPe-푸른아파트,매매,83,서울특별시 구로구 개봉동,491,202503,2014,41500
성안마을청구,매매,84,서울특별시 강동구 성내동,295,202503,2002,104800
현대,매매,54,서울특별시 강동구 성내동,30-2,202503,1987,81000
해가든,매매,116,서울특별시 강동구 성내동,387-48,202503,2004,72000
고덕리엔파크1단지,매매,114,서울특별시 강동구 강일동,707,202503,2011,138000
천호롯데아파트,매매,84,서울특별시 강동구 천호동,55-4,202503,1999,55000
현대아파트,매매,62,서울특별시 서초구 서초동,1346,202503,1989,170000
서울숲리버뷰자이,매매,108,서울특별시 성동구 행당동,380,202503,2018,242500
퓨전빌,매매,83,서울특별시 광진구 구의동,244-6,202503,2003,70000
센트라스,매매,115,서울특별시 성동구 하왕십리동,1070,202503,2016,211000
당산센트럴아이파크,매매,114,서울특별시 영등포구 당산동5가,43,202503,2020,220000
동부센트레빌,매매,114,서울특별시 영등포구 당산동3가,561,202503,2003,132000
그린플러스구로해담채2,매매,13,서울특별시 구로구 구로동,104-6,202503,2013,11000
강변임광,매매,59,서울특별시 성동구 성수동2가,609-2,202503,2000,200000
주공19단지(창동리버타운),매매,60,서울특별시 도봉구 창동,27,202503,1988,72500
목동힐스테이트,매매,59,서울특별시 양천구 신정동,1323,202503,2016,143000
상아2차아파트,매매,50,서울특별시 송파구 오금동,165,202503,1988,94500
구로현대,매매,56,서울특별시 구로구 구로동,1256,202503,1992,55000
구로현대,매매,84,서울특별시 구로구 구로동,1256,202503,1992,72400
힐스테이트녹번역,매매,84,서울특별시 은평구 응암동,770,202503,2022,120250
삼성래미안,매매,59,서울특별시 용산구 도원동,23,202503,2001,118800
동부아파트,매매,59,서울특별시 노원구 공릉동,705,202503,1996,48500
래미안에스티움,매매,118,서울특별시 영등포구 신길동,4950,202503,2017,171000
현대(고려)아파트,매매,59,서울특별시 노원구 공릉동,590-1,202503,1999,49500
삼성쉐르빌,매매,221,서울특별시 양천구 신정동,318-10,202503,2003,259500
삼환,매매,84,서울특별시 영등포구 영등포동8가,76-1,202503,1999,114000
목동롯데캐슬마에스트로,매매,84,서울특별시 양천구 목동,965,202503,2019,128500
트라팰리스웨스턴에비뉴,매매,127,서울특별시 양천구 목동,962,202503,2009,285000
정릉성원상떼빌,매매,59,서울특별시 성북구 정릉동,1019,202503,2000,54000
대림,매매,153,서울특별시 송파구 방이동,217,202503,1985,240000
래미안 허브리츠,매매,59,서울특별시 동대문구 용두동,792,202503,2011,109667
아람손프라자/비바빌,매매,84,서울특별시 강남구 개포동,1164-7,202503,2001,81000
롯데캐슬,매매,163,서울특별시 송파구 가락동,79,202503,2003,144000
힐스테이트서울숲리버,매매,84,서울특별시 성동구 금호동4가,1553,202503,2018,207000
동대문롯데캐슬노블레스,매매,59,서울특별시 동대문구 전농동,695,202503,2018,118850
금호삼성래미안,매매,114,서울특별시 성동구 금호동1가,1500,202503,2001,150000
강변건영아파트,매매,73,서울특별시 성동구 성수동1가,710,202503,2002,208000
한신,매매,84,서울특별시 동대문구 청량리동,60,202503,1997,79450
래미안삼성1차(103-22),매매,84,서울특별시 강남구 삼성동,103-22,202503,2006,253500
SK허브프리모,매매,33,서울특별시 강남구 도곡동,953-1,202503,2006,39900
양평벽산블루밍,매매,51,서울특별시 영등포구 양평동2가,23,202503,1990,62900
극동(105),매매,110,서울특별시 동작구 사당동,105,202503,1993,121900
보문리슈빌하우트,매매,84,서울특별시 성북구 보문동1가,228,202503,2022,144700
테헤란아이파크,매매,70,서울특별시 강남구 역삼동,709-5,202503,2014,263000
현대맨숀,매매,146,서울특별시 용산구 이촌동,301-160,202503,1974,272498
현대맨숀,매매,121,서울특별시 용산구 이촌동,301-160,202503,1975,268960
동아그린,매매,58,서울특별시 성동구 성수동1가,708,202503,1999,100000
대성유니드,매매,84,서울특별시 동작구 사당동,1155,202503,2009,90000
DMC래미안클라시스,매매,59,서울특별시 서대문구 남가좌동,377,202503,2000,77875
이수브라운스톤,매매,84,서울특별시 동대문구 제기동,252,202503,2005,82500
삼환,매매,59,서울특별시 구로구 개봉동,470,202503,1995,49433
롯데낙천대,매매,82,서울특별시 동대문구 휘경동,109,202503,2003,72700
상계대림,매매,59,서울특별시 노원구 상계동,172,202503,1989,41500
관악산휴먼시아2단지,매매,59,서울특별시 관악구 신림동,1735,202503,2008,57500
선경3차,매매,76,서울특별시 강남구 대치동,602,202503,1990,203000
삼성산주공(주공3단지),매매,113,서울특별시 관악구 신림동,1714,202503,2000,67500
G밸리소홈,매매,16,서울특별시 영등포구 대림동,1101-7,202503,2018,15400
롯데캐슬에듀포레,매매,59,서울특별시 동작구 흑석동,340,202503,2018,161667
마포경남아너스빌,매매,84,서울특별시 마포구 신수동,456,202503,2007,123750
동양2차,매매,84,서울특별시 동대문구 휘경동,117,202503,2002,73500
아크로리버하임,매매,59,서울특별시 동작구 흑석동,341,202503,2019,189000
동구햇살,매매,84,서울특별시 중랑구 묵동,388,202503,2004,66200
서울숲 한신 더 휴,매매,114,서울특별시 성동구 행당동,349,202503,2003,154000
아이파크종암동1차,매매,84,서울특별시 성북구 종암동,130,202503,2004,94500
신림현대,매매,82,서울특별시 관악구 신림동,1694,202503,1993,69750
가산양우내안에애플,매매,12,서울특별시 금천구 가산동,141-2,202503,2013,9700
신림현대,매매,34,서울특별시 관악구 신림동,1694,202503,1993,45000
은평신사두산위브,매매,84,서울특별시 은평구 신사동,370,202503,2006,70000
서초푸르지오써밋,매매,120,서울특별시 서초구 서초동,1311-10,202503,2017,385000
강남엘에이치1단지,매매,84,서울특별시 강남구 세곡동,579,202503,2013,160000
삼성래미안2,매매,59,서울특별시 동작구 상도동,421,202503,2003,95500
마포래미안푸르지오2단지,매매,84,서울특별시 마포구 아현동,777,202503,2014,213000
e편한세상신촌1단지,매매,59,서울특별시 서대문구 북아현동,1013,202503,2018,145500
온수힐스테이트,매매,102,서울특별시 구로구 온수동,155,202503,2010,87000
길훈,매매,53,서울특별시 구로구 오류동,150-42,202503,1986,29000
동신대아,매매,101,서울특별시 강서구 가양동,1459,202503,1993,117750
빛고을우방,매매,84,서울특별시 강서구 가양동,448-9,202503,1999,78000
"현대2차(10,11,20,23,24,25동)",매매,198,서울특별시 강남구 압구정동,369-1,202503,1976,920000
은탑리더스카운티,매매,122,서울특별시 강남구 논현동,44-6,202503,2003,137000
논현한가람빌라트,매매,84,서울특별시 강남구 논현동,105-3,202503,2002,155000
동신,매매,84,서울특별시 성북구 하월곡동,219,202503,1998,78700
현대파크빌,매매,59,서울특별시 광진구 광장동,577,202503,2000,131267
서초포레스타5단지,매매,84,서울특별시 서초구 신원동,579,202503,2014,183750
힐스테이트서초젠트리스,매매,84,서울특별시 서초구 신원동,557,202503,2014,166500
공덕자이,매매,59,서울특별시 마포구 아현동,800,202503,2015,166500
마곡금호어울림,매매,84,서울특별시 강서구 마곡동,717,202503,2005,87150
마곡엠밸리11단지,매매,59,서울특별시 강서구 마곡동,746,202503,2016,119500
현대,매매,59,서울특별시 구로구 개봉동,481,202503,2001,71500
삼환,매매,114,서울특별시 구로구 개봉동,470,202503,1995,69500
개봉푸르지오,매매,84,서울특별시 구로구 개봉동,492,202503,2014,87150
개나리푸르지오,매매,133,서울특별시 강남구 역삼동,755-1,202503,2006,370000
한남하이츠,매매,89,서울특별시 성동구 옥수동,220-1,202503,1982,193200
개나리래미안,매매,84,서울특별시 강남구 역삼동,754,202503,2006,302500
래미안그레이튼(진달래2차),매매,59,서울특별시 강남구 역삼동,762-3,202503,2010,250000
한양5,매매,65,서울특별시 도봉구 쌍문동,59-3,202503,1991,41750
고척월드메르디앙,매매,84,서울특별시 구로구 고척동,343,202503,2011,78000
대호프라자아파트,매매,59,서울특별시 은평구 불광동,631-1,202503,2000,51000
래미안아트리치,매매,84,서울특별시 성북구 석관동,410,202503,2019,110000
수유벽산1차,매매,122,서울특별시 강북구 수유동,205,202503,1993,78000
연신내역트리플라102동,매매,26,서울특별시 은평구 불광동,486-13,202503,2021,33800
래미안남가좌2차,매매,114,서울특별시 서대문구 남가좌동,379,202503,2005,118500
코오롱,매매,84,서울특별시 성북구 석관동,405,202503,1999,70150
개포주공6단지,매매,53,서울특별시 강남구 개포동,185,202503,1983,264000
현대아파트3,매매,84,서울특별시 강남구 개포동,177,202503,1986,272000
래미안블레스티지,매매,99,서울특별시 강남구 개포동,1280,202503,2019,359500
은평뉴타운기자촌11단지,매매,59,서울특별시 은평구 진관동,150,202503,2015,66850
트리마제,매매,152,서울특별시 성동구 성수동1가,718,202503,2017,592000
한진타운,매매,59,서울특별시 성동구 성수동1가,704,202503,1994,142000
개포주공7단지,매매,83,서울특별시 강남구 개포동,185,202503,1983,331500
개포2차현대아파트(220),매매,77,서울특별시 강남구 개포동,655-2,202503,1988,199000
청구강변1,매매,84,서울특별시 성동구 성수동2가,712,202503,1994,250000
우물골2단지두산위브(223~244동)BL2-7,매매,101,서울특별시 은평구 진관동,84,202503,2010,104700
대방1차e-편한세상,매매,84,서울특별시 동작구 대방동,508,202503,2003,136250
벽산라이브파크,매매,60,서울특별시 강북구 미아동,1354,202503,2004,58750
꿈의숲해링턴플레이스,매매,84,서울특별시 강북구 미아동,1369,202503,2019,90050
꿈의숲롯데캐슬,매매,104,서울특별시 강북구 미아동,4,202503,2017,104000
꿈의숲롯데캐슬,매매,84,서울특별시 강북구 미아동,4,202503,2017,89750
하나세인스톤1차,매매,21,서울특별시 구로구 구로동,110-8,202503,2011,15500
대림역경남아너스빌,매매,84,서울특별시 구로구 구로동,1285,202503,2009,68000
우성(1058),매매,59,서울특별시 구로구 구로동,1058,202503,1995,53000
신도림현대,매매,80,서울특별시 구로구 구로동,560,202503,1994,86350
신도림태영타운,매매,59,서울특별시 구로구 구로동,1267,202503,2000,93000
신도림롯데아파트,매매,59,서울특별시 구로구 구로동,1263,202503,1999,75500
금호어울림,매매,94,서울특별시 강남구 삼성동,102-2,202503,2003,245000
삼환(101동),매매,84,서울특별시 강남구 청담동,10,202503,1999,179000
현대프라임,매매,126,서울특별시 광진구 구의동,631-1,202503,1997,220000
아차산한라아파트,매매,74,서울특별시 광진구 구의동,662,202503,2009,71700
고덕 아이파크,매매,59,서울특별시 강동구 고덕동,499,202503,2011,144200
벽산,매매,59,서울특별시 동작구 신대방동,709,202503,1997,71900
신동아,매매,48,서울특별시 동작구 신대방동,360-17,202503,1993,50500
우성1차,매매,127,서울특별시 동작구 신대방동,565,202503,1988,125000
신당푸르지오,매매,59,서울특별시 중구 신당동,850,202503,2005,114500
서강주상복합,매매,174,서울특별시 서대문구 홍은동,404-1,202503,1998,85000
장안위더스빌,매매,107,서울특별시 동대문구 장안동,580,202503,2011,83000
래미안공덕4차,매매,112,서울특별시 마포구 공덕동,464,202503,2005,195000
래미안공덕5차,매매,84,서울특별시 마포구 공덕동,469,202503,2011,178167
마포현대,매매,72,서울특별시 마포구 공덕동,188-108,202503,1988,109250
동대문와이즈캐슬,매매,15,서울특별시 중구 흥인동,119,202503,2014,14500
마고정3단지센트레빌(323~335동)BL2-2,매매,84,서울특별시 은평구 진관동,105,202503,2009,86500
거장메카,매매,40,서울특별시 은평구 녹번동,183-2,202503,2019,46850
래미안베라힐즈,매매,59,서울특별시 은평구 녹번동,283,202503,2019,102500
덕수궁롯데캐슬,매매,56,서울특별시 중구 순화동,217,202503,2016,98500
대우푸르지오,매매,59,서울특별시 서대문구 연희동,739,202503,2002,76500
대우메트로디오빌,매매,34,서울특별시 마포구 신공덕동,167,202503,2005,39000
신공덕1차삼성래미안1아파트,매매,59,서울특별시 마포구 신공덕동,155,202503,2000,131625
상림마을8단지롯데캐슬(821~830동)BL1-12,매매,101,서울특별시 은평구 진관동,20,202503,2008,107000
상림마을7단지아이파크(706~708동)BL1-3,매매,84,서울특별시 은평구 진관동,13,202503,2008,84000
신동아,매매,81,서울특별시 강동구 명일동,44,202503,1986,142000
사당우성2,매매,118,서울특별시 동작구 사당동,105,202503,1993,152200
상림마을6단지푸르지오(606~614동)BL1-7,매매,84,서울특별시 은평구 진관동,2,202503,2008,75100
상림마을6단지푸르지오(615~621동)BL1-6,매매,84,서울특별시 은평구 진관동,1,202503,2008,80000
중계그린1단지,매매,59,서울특별시 노원구 중계동,502-1,202503,1990,54500
주공5,매매,38,서울특별시 노원구 중계동,359-1,202503,1992,41750
주공10,매매,58,서울특별시 노원구 중계동,360-16,202503,1995,71700
상림마을6단지푸르지오(615~621동)BL1-6,매매,101,서울특별시 은평구 진관동,1,202503,2008,82000
생모리츠타운,매매,84,서울특별시 관악구 봉천동,1574-1,202503,2007,67000
래미안마포리버웰,매매,114,서울특별시 마포구 용강동,502,202503,2015,238500
금호타운(583),매매,59,서울특별시 노원구 중계동,583,202503,1997,49125
경남아너스빌1차,매매,59,서울특별시 동작구 사당동,1134,202503,1997,80000
우방아파트,매매,55,서울특별시 송파구 마천동,576,202503,2002,72000
현대그린빌,매매,59,서울특별시 송파구 마천동,181,202503,1998,59000
후암미주,매매,62,서울특별시 용산구 후암동,423-1,202503,1980,88600
삼성아지오아파트,매매,84,서울특별시 성북구 돈암동,552-9,202503,2007,50800
동원베네스트,매매,84,서울특별시 동작구 상도동,528,202503,2008,116800
상도두산위브,매매,84,서울특별시 동작구 상도동,529,202503,2010,132000
범양,매매,59,서울특별시 성북구 돈암동,631,202503,1998,59500
돈암동 풍림아파트 101~105동,매매,59,서울특별시 성북구 돈암동,632,202503,1999,56600
동부센트레빌,매매,80,서울특별시 성북구 돈암동,633,202503,2003,87233
관악드림(삼성),매매,114,서울특별시 관악구 봉천동,1712,202503,2003,106750
현대1차,매매,84,서울특별시 송파구 거여동,362,202503,1992,99875
아스테르아파트,매매,37,서울특별시 중랑구 망우동,506-22,202503,2024,43000
중앙하이츠,매매,60,서울특별시 마포구 염리동,161-1,202503,1998,97500
래미안영등포프레비뉴,매매,84,서울특별시 영등포구 신길동,4945,202503,2015,132000
다울아파트102동,매매,96,서울특별시 영등포구 신길동,456-93,202503,2006,83000
삼성래미안,매매,114,서울특별시 동작구 사당동,1133,202503,2003,128000
삼성래미안,매매,114,서울특별시 용산구 도원동,23,202503,2001,158000
보라매두산위브,매매,84,서울특별시 영등포구 신길동,4497,202503,2005,92000
쌍용스윗닷홈1단지,매매,84,서울특별시 송파구 오금동,29,202503,2005,120000
쌍용스위닷홈(201동),매매,143,서울특별시 송파구 오금동,30-2,202503,2005,141750
삼성래미안,매매,84,서울특별시 동작구 사당동,1133,202503,2003,120500
관악푸르지오102동,매매,114,서울특별시 동작구 사당동,1152,202503,2004,106000
우리유앤미,매매,84,서울특별시 서대문구 충정로3가,466,202503,2008,98000
현대(관악),매매,68,서울특별시 관악구 봉천동,1000,202503,1992,78750
신촌삼익,매매,84,서울특별시 마포구 신수동,450,202503,1997,114000
세원,매매,84,서울특별시 중랑구 묵동,377,202503,1997,50000
은성아파트,매매,80,서울특별시 송파구 방이동,148-7,202503,2001,67000
헤르만스테이트,매매,30,서울특별시 중랑구 묵동,162-17,202503,2013,19400
올림픽선수기자촌3단지,매매,131,서울특별시 송파구 방이동,89,202503,1988,335000
올림픽선수기자촌1단지,매매,120,서울특별시 송파구 방이동,89,202503,1988,294500
위례아이파크,매매,87,서울특별시 송파구 장지동,894,202503,2015,160000
래미안로이파크,매매,59,서울특별시 동작구 사당동,1159,202503,2018,144000
송파더센트레,매매,51,서울특별시 송파구 장지동,879,202503,2013,101500
송파파인타운12단지,매매,84,서울특별시 송파구 장지동,855,202503,2011,146500
송파파인타운2단지,매매,84,서울특별시 송파구 장지동,835,202503,2008,125000
이수푸르지오더프레티움,매매,84,서울특별시 동작구 사당동,1161,202503,2021,185200
응암푸르지오,매매,59,서울특별시 은평구 응암동,176,202503,2008,58300
응암푸르지오,매매,84,서울특별시 은평구 응암동,176,202503,2008,68800
한강밤섬자이,매매,118,서울특별시 마포구 하중동,101,202503,2010,220000
서강GS,매매,114,서울특별시 마포구 신정동,30,202503,1999,159000
엠제이더퍼스트홍대,매매,14,서울특별시 마포구 서교동,371-7,202503,2018,29000
청계지웰에스테이트,매매,18,서울특별시 동대문구 답십리동,498-7,202503,2012,13800
답십리청솔우성,매매,84,서울특별시 동대문구 답십리동,80,202503,2000,83075
영화블렌하임,매매,103,서울특별시 마포구 망원동,517,202503,2009,98000
힐스테이트녹번역,매매,59,서울특별시 은평구 응암동,770,202503,2022,106250
상계주공14(저층),매매,84,서울특별시 노원구 상계동,626,202503,1989,71500
한신4차,매매,84,서울특별시 노원구 상계동,995,202503,1995,55433
상계주공9(고층),매매,41,서울특별시 노원구 상계동,670,202503,1988,39800
