단지명,전용면적(㎡),거래구분,번지,평균 거래금액(만원),시군구,계약년월,건축년도
돈암동 풍림아파트 101~105동,114,매매,632,71000,서울특별시 성북구 돈암동,202506,개인
돈암동더샵아파트,84,매매,603,77560,서울특별시 성북구 돈암동,202506,개인
돈암동삼성,59,매매,15-1,67250,서울특별시 성북구 돈암동,202506,개인
돈암동삼성,84,매매,15-1,79375,서울특별시 성북구 돈암동,202506,개인
돈암동삼성,114,매매,15-1,85667,서울특별시 성북구 돈암동,202506,개인
돈암동해피트리,84,매매,642,80500,서울특별시 성북구 돈암동,202506,개인
돈암동해피트리,132,매매,642,105000,서울특별시 성북구 돈암동,202506,개인
돈암코오롱하늘채,59,매매,644,87500,서울특별시 성북구 돈암동,202506,개인
돈암현대아파트,41,매매,1,48000,서울특별시 성북구 돈암동,202506,개인
돈암현대아파트,55,매매,1,56000,서울특별시 성북구 돈암동,202506,개인
돈암현대아파트,56,매매,1,60000,서울특별시 성북구 돈암동,202506,개인
돈암힐스테이트,84,매매,639,83000,서울특별시 성북구 돈암동,202506,개인
돈의문센트레빌,59,매매,261,116667,서울특별시 서대문구 냉천동,202506,개인
돈의문센트레빌,84,매매,261,145000,서울특별시 서대문구 냉천동,202506,개인
돈의문센트레빌,114,매매,261,170000,서울특별시 서대문구 냉천동,202506,개인
동고,77,매매,59,123000,서울특별시 서초구 우면동,202506,개인
동구햇살,84,매매,388,66000,서울특별시 중랑구 묵동,202506,개인
동구햇살아파트,84,매매,724-2,84500,서울특별시 양천구 목동,202506,개인
동국화이트빌A동,84,매매,879-18,58000,서울특별시 양천구 신정동,202506,개인
동궁리치웰(101동),136,매매,196-1,122000,서울특별시 송파구 가락동,202506,개인
동궁리치웰(102동),83,매매,196,106500,서울특별시 송파구 가락동,202506,개인
동남2,65,매매,446-12,61000,서울특별시 강동구 성내동,202506,개인
동답한신,35,매매,42,38300,서울특별시 동대문구 답십리동,202506,개인
동답한신,44,매매,42,49900,서울특별시 동대문구 답십리동,202506,개인
동대문,28,매매,328-17,37000,서울특별시 종로구 창신동,202506,개인
동대문더퍼스트데시앙,84,매매,587,102700,서울특별시 동대문구 장안동,202506,개인
동대문롯데캐슬노블레스,59,매매,695,121667,서울특별시 동대문구 전농동,202506,개인
동대문롯데캐슬노블레스,84,매매,695,140000,서울특별시 동대문구 전농동,202506,개인
동대문푸르지오시티(도시형생활주택),19,매매,104-3,17400,서울특별시 동대문구 용두동,202506,개인
동도센트리움,69,매매,1052,64500,서울특별시 양천구 신월동,202506,개인
동도하이츠비동,77,매매,273-17,52000,서울특별시 서대문구 북가좌동,202506,개인
동림,74,매매,1019-4,76000,서울특별시 양천구 신정동,202506,개인
동문,59,매매,657,50000,서울특별시 강북구 번동,202506,개인
동방,27,매매,607-1,18800,서울특별시 양천구 신월동,202506,개인
동방,75,매매,607-1,48400,서울특별시 양천구 신월동,202506,개인
동방,97,매매,607-1,59000,서울특별시 양천구 신월동,202506,개인
동부,50,매매,1695,60600,서울특별시 관악구 신림동,202506,개인
동부,78,매매,1695,86000,서울특별시 관악구 신림동,202506,개인
동부골든,59,매매,338,41450,서울특별시 구로구 오류동,202506,개인
동부골든,71,매매,338,45000,서울특별시 구로구 오류동,202506,개인
동부골든,84,매매,338,53000,서울특별시 구로구 오류동,202506,개인
동부센트레빌,59,매매,260,78500,서울특별시 서대문구 냉천동,202506,개인
동부센트레빌,59,매매,716,215000,서울특별시 강남구 역삼동,202506,개인
동부센트레빌,59,매매,870,63250,서울특별시 강서구 방화동,202506,개인
동부센트레빌,81,매매,633,83000,서울특별시 성북구 돈암동,202506,개인
동부센트레빌,82,매매,561,132750,서울특별시 영등포구 당산동3가,202506,개인
동부센트레빌,114,매매,260,107000,서울특별시 서대문구 냉천동,202506,개인
동부센트레빌,114,매매,275,235000,서울특별시 강남구 논현동,202506,개인
동부센트레빌,114,매매,561,142750,서울특별시 영등포구 당산동3가,202506,개인
동부센트레빌,115,매매,633,115500,서울특별시 성북구 돈암동,202506,개인
동부센트레빌,145,매매,670,582375,서울특별시 강남구 대치동,202506,개인
동부아파트,54,매매,495,50733,서울특별시 중랑구 상봉동,202506,개인
동부아파트,59,매매,705,50000,서울특별시 노원구 공릉동,202506,개인
동부아파트,84,매매,495,73500,서울특별시 중랑구 상봉동,202506,개인
동부아파트,84,매매,705,69500,서울특별시 노원구 공릉동,202506,개인
동서울한양,59,매매,41,54200,서울특별시 동대문구 답십리동,202506,개인
동서울한양,76,매매,41,63300,서울특별시 동대문구 답십리동,202506,개인
동선,58,매매,345,48500,서울특별시 구로구 오류동,202506,개인
동성,64,매매,817,70000,서울특별시 강서구 방화동,202506,개인
동성,76,매매,817,75933,서울특별시 강서구 방화동,202506,개인
동성,84,매매,817,81250,서울특별시 강서구 방화동,202506,개인
동성,101,매매,691-1,103500,서울특별시 강서구 등촌동,202506,개인
동성,150,매매,691-1,114500,서울특별시 강서구 등촌동,202506,개인
동성1,59,매매,397,48500,서울특별시 중랑구 신내동,202506,개인
동성1,84,매매,397,67400,서울특별시 중랑구 신내동,202506,개인
동성3,59,매매,618,47500,서울특별시 중랑구 신내동,202506,개인
동성3,84,매매,618,65333,서울특별시 중랑구 신내동,202506,개인
동성3,129,매매,618,78500,서울특별시 중랑구 신내동,202506,개인
동성7,59,매매,797,49500,서울특별시 중랑구 신내동,202506,개인
동소문현대,84,매매,630,55000,서울특별시 성북구 돈암동,202506,개인
동신,70,매매,436,71000,서울특별시 노원구 월계동,202506,개인
동신,71,매매,436,62583,서울특별시 노원구 월계동,202506,개인
동신,91,매매,436,72567,서울특별시 노원구 월계동,202506,개인
동신,92,매매,436,73633,서울특별시 노원구 월계동,202506,개인
동신,104,매매,436,80500,서울특별시 노원구 월계동,202506,개인
동신,106,매매,436,77500,서울특별시 노원구 월계동,202506,개인
동신대아,101,매매,1459,125000,서울특별시 강서구 가양동,202506,개인
동신아파트,59,매매,745,54500,서울특별시 노원구 공릉동,202506,개인
동신주택,56,매매,70-4,36350,서울특별시 성북구 하월곡동,202506,개인
동심,76,매매,184-4,50000,서울특별시 금천구 독산동,202506,개인
동아,53,매매,656-320,170000,서울특별시 성동구 성수동1가,202506,개인
동아,59,매매,10,70250,서울특별시 동대문구 답십리동,202506,개인
동아,59,매매,157,300000,서울특별시 서초구 잠원동,202506,개인
동아,59,매매,292,74480,서울특별시 강서구 염창동,202506,개인
동아,83,매매,409,63500,서울특별시 동작구 상도동,202506,개인
동아,84,매매,10,76475,서울특별시 동대문구 답십리동,202506,개인
동아,84,매매,157,340000,서울특별시 서초구 잠원동,202506,개인
동아,84,매매,292,95000,서울특별시 강서구 염창동,202506,개인
동아,84,매매,473,71500,서울특별시 강동구 상일동,202506,개인
동아,89,매매,26,83510,서울특별시 도봉구 창동,202506,개인
동아,114,매매,292,115900,서울특별시 강서구 염창동,202506,개인
동아1,59,매매,643,98650,서울특별시 구로구 신도림동,202506,개인
동아1,84,매매,643,123583,서울특별시 구로구 신도림동,202506,개인
동아1,169,매매,643,146500,서울특별시 구로구 신도림동,202506,개인
동아2,84,매매,644,129000,서울특별시 구로구 신도림동,202506,개인
동아3,59,매매,258-1,94333,서울특별시 강서구 염창동,202506,개인
동아3,60,매매,645,108000,서울특별시 구로구 신도림동,202506,개인
동아3,84,매매,258-1,108500,서울특별시 강서구 염창동,202506,개인
동아3,84,매매,645,132675,서울특별시 구로구 신도림동,202506,개인
동아3,164,매매,645,157000,서울특별시 구로구 신도림동,202506,개인
동아그린,48,매매,411,120000,서울특별시 용산구 이촌동,202506,개인
동아그린,58,매매,708,110000,서울특별시 성동구 성수동1가,202506,개인
동아그린,84,매매,708,121750,서울특별시 성동구 성수동1가,202506,개인
동아그린,112,매매,708,148250,서울특별시 성동구 성수동1가,202506,개인
동아불암,84,매매,1285,63500,서울특별시 노원구 상계동,202506,개인
동아에코빌,59,매매,101,60625,서울특별시 성북구 상월곡동,202506,개인
동아에코빌,84,매매,101,73000,서울특별시 성북구 상월곡동,202506,개인
동아에코빌,84,매매,165-1,92000,서울특별시 영등포구 도림동,202506,개인
동아에코빌,105,매매,654,50000,서울특별시 도봉구 도봉동,202506,개인
동아청솔,59,매매,808,70050,서울특별시 도봉구 창동,202506,개인
동아청솔,84,매매,808,92225,서울특별시 도봉구 창동,202506,개인
동아청솔,134,매매,808,125000,서울특별시 도봉구 창동,202506,개인
동아타운,114,매매,1629-2,107000,서울특별시 관악구 봉천동,202506,개인
동아하이빌아파트,59,매매,217-132,70900,서울특별시 강동구 천호동,202506,개인
동아하이빌아파트,84,매매,217-132,84250,서울특별시 강동구 천호동,202506,개인
동아한가람1,84,매매,506,110000,서울특별시 송파구 풍납동,202506,개인
동아한신,59,매매,327,58450,서울특별시 구로구 고척동,202506,개인
동아한신,84,매매,327,74700,서울특별시 구로구 고척동,202506,개인
동아한신,115,매매,327,83500,서울특별시 구로구 고척동,202506,개인
동양,84,매매,100,89350,서울특별시 영등포구 양평동6가,202506,개인
동양1차,59,매매,115,65500,서울특별시 동대문구 휘경동,202506,개인
동양1차,84,매매,115,72500,서울특별시 동대문구 휘경동,202506,개인
동양넥스빌,59,매매,501-4,65000,서울특별시 강동구 암사동,202506,개인
동양엔파트,84,매매,208-33,68500,서울특별시 중랑구 중화동,202506,개인
동양엔파트,84,매매,803,154750,서울특별시 마포구 대흥동,202506,개인
동양엔파트2차,96,매매,454,70000,서울특별시 중랑구 중화동,202506,개인
동양파라곤,160,매매,245,405000,서울특별시 강남구 논현동,202506,개인
동원베네스트,59,매매,940,59000,서울특별시 노원구 월계동,202506,개인
동원베네스트,84,매매,1508,79800,서울특별시 중랑구 면목동,202506,개인
동원베네스트,84,매매,463,74500,서울특별시 서대문구 홍은동,202506,개인
동원베네스트,84,매매,528,121000,서울특별시 동작구 상도동,202506,개인
동원베네스트,105,매매,463,95000,서울특별시 서대문구 홍은동,202506,개인
동원베네스트아파트,84,매매,1350-13,159000,서울특별시 서초구 서초동,202506,개인
동원스위트뷰역삼,84,매매,745-13,119500,서울특별시 강남구 역삼동,202506,개인
동원월드타운,84,매매,395,80000,서울특별시 마포구 중동,202506,개인
동익,84,매매,738,175000,서울특별시 강남구 수서동,202506,개인
동인,67,매매,335-1,36500,서울특별시 구로구 개봉동,202506,개인
동일스위트리버,59,매매,366,73750,서울특별시 동대문구 휘경동,202506,개인
동일하이빌,100,매매,1542-1,181000,서울특별시 서초구 서초동,202506,개인
동일하이빌1단지,84,매매,1310,87000,서울특별시 양천구 신정동,202506,개인
동일하이빌1단지,115,매매,1310,107500,서울특별시 양천구 신정동,202506,개인
동일하이빌2단지,84,매매,1311,94900,서울특별시 양천구 신정동,202506,개인
동일하이빌뉴시티,178,매매,230,173500,서울특별시 성북구 하월곡동,202506,개인
동작상떼빌,84,매매,719,95400,서울특별시 동작구 신대방동,202506,개인
동작협성휴포레시그니처,84,매매,686-48,99000,서울특별시 동작구 신대방동,202506,개인
동진,38,매매,103,20300,서울특별시 노원구 중계동,202506,개인
동진신안,101,매매,364,133000,서울특별시 노원구 중계동,202506,개인
동현아파트1~6,84,매매,105,248000,서울특별시 강남구 논현동,202506,개인
동현아파트1~6,119,매매,105,296000,서울특별시 강남구 논현동,202506,개인
