단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
당산반도유보라팰리스,전세,127,서울특별시 영등포구 당산동4가,96,202503,2010,120000,0
상림마을6단지푸르지오(622~629동)BL1-5,전세,167,서울특별시 은평구 진관동,5,202503,2008,75000,0
박석고개1단지힐스테이트(112~115동)BL2-13,전세,134,서울특별시 은평구 진관동,123,202503,2008,80000,0
테헤란아이파크,전세,92,서울특별시 강남구 역삼동,709-5,202503,2014,150000,0
대백세인트빌,월세,138,서울특별시 서초구 반포동,87-5,202503,2003,0,552
래미안그레이튼,월세,70,서울특별시 강남구 역삼동,763-16,202503,2009,55000,240
힐스테이트신촌,전세,55,서울특별시 서대문구 북아현동,1017,202503,2020,65000,0
홍제센트럴IPARK,전세,84,서울특별시 서대문구 홍제동,473,202503,2020,68000,0
제니스뷰아파트,전세,64,서울특별시 서대문구 홍제동,196-26,202503,2022,44500,0
현대그린,월세,84,서울특별시 서대문구 홍제동,455,202503,1996,30000,65
신촌럭키,월세,83,서울특별시 서대문구 대현동,144,202503,1999,3500,154
한라,전세,59,서울특별시 서초구 우면동,67,202503,1994,46000,0
DMC한양,월세,84,서울특별시 서대문구 북가좌동,431,202503,1987,10000,120
래미안루센티아,전세,59,서울특별시 서대문구 남가좌동,390,202503,2020,61500,0
마포래미안푸르지오3단지,전세,59,서울특별시 마포구 아현동,777,202503,2014,75000,0
올림픽파크포레온,월세,134,서울특별시 강동구 둔촌동,170-1,202503,2024,50000,400
둔촌푸르지오,월세,84,서울특별시 강동구 둔촌동,630,202503,2010,3000,200
용산e편한세상,월세,158,서울특별시 용산구 신계동,48,202503,2011,10000,600
한남더힐,전세,233,서울특별시 용산구 한남동,810,202503,2011,475500,0
나인원한남,월세,206,서울특별시 용산구 한남동,829,202503,2019,400000,1900
리버빌(삼성),전세,59,서울특별시 용산구 보광동,151,202503,2000,52000,0
보라매우성,전세,58,서울특별시 관악구 봉천동,1696,202503,1995,45000,0
관악청광플러스원,월세,59,서울특별시 관악구 봉천동,1726,202503,2009,5000,160
금강아미움(104동),전세,71,서울특별시 관악구 봉천동,1522-33,202503,2010,29000,0
서희스타힐스,전세,84,서울특별시 관악구 봉천동,1729,202503,2015,55000,0
더갤러리테라스,전세,35,서울특별시 관악구 봉천동,100-20,202503,2016,30000,0
Q타워,월세,21,서울특별시 관악구 봉천동,861-6,202503,2016,1000,89
벽산블루밍,월세,114,서울특별시 관악구 봉천동,1718,202503,2005,20000,160
한화진넥스빌,월세,34,서울특별시 강남구 역삼동,706-20,202503,2001,10000,60
중앙하이츠,전세,59,서울특별시 성북구 석관동,110-2,202503,1994,34000,0
양평벽산블루밍,전세,51,서울특별시 영등포구 양평동2가,23,202503,1990,36375,0
삼성래미안,월세,59,서울특별시 영등포구 양평동2가,38-1,202503,1998,10000,140
무학현대,월세,84,서울특별시 성동구 하왕십리동,992,202503,1996,10000,165
남서울힐스테이트,전세,59,서울특별시 금천구 시흥동,1026,202503,2014,46500,0
미성맨션,전세,169,서울특별시 송파구 송파동,161,202503,1985,70000,0
오류동역솔리스타,월세,18,서울특별시 구로구 오류동,75-2,202503,2016,15,45
비체힐리버뷰,전세,16,서울특별시 마포구 마포동,449,202503,2012,13200,0
염리동세양청마루아파트101동,전세,84,서울특별시 마포구 염리동,522,202503,2005,88000,0
염리삼성래미안,전세,114,서울특별시 마포구 염리동,520,202503,2001,100000,0
한신(개포),전세,59,서울특별시 강남구 도곡동,464,202503,1985,47500,0
신촌삼익,전세,114,서울특별시 마포구 신수동,450,202503,1997,82000,0
래미안웰스트림,전세,84,서울특별시 마포구 현석동,225,202503,2016,106000,0
럭키(963),월세,124,서울특별시 강남구 도곡동,963,202503,1995,100000,80
현대코아아파트,전세,136,서울특별시 강동구 천호동,565,202503,1999,60000,0
한양아파트,전세,137,서울특별시 송파구 송파동,119,202503,1983,65000,0
건영2,월세,75,서울특별시 노원구 중계동,515-2,202503,1991,3500,100
중계무지개,월세,39,서울특별시 노원구 중계동,512,202503,1991,1718,76
양지마을(대림)2,월세,59,서울특별시 노원구 중계동,588,202503,1999,10000,100
창신쌍용2,전세,54,서울특별시 종로구 창신동,703,202503,1993,31000,0
AndPra레지던스,월세,15,서울특별시 강서구 화곡동,918-25,202503,2013,10000,10
최강타워,월세,42,서울특별시 관악구 신림동,1745,202503,2023,10800,85
프라임하우스(916-9),월세,34,서울특별시 강서구 화곡동,916-9,202503,2013,2000,80
아델리아ll,월세,14,서울특별시 강서구 화곡동,24-139,202503,2012,8800,20
서강예가,월세,84,서울특별시 마포구 창전동,444,202503,2007,20000,250
라이프콤비,전세,131,서울특별시 영등포구 여의도동,61-4,202503,1994,77000,0
현대1차,월세,64,서울특별시 영등포구 문래동6가,46,202503,1986,34100,30
청광플러스원큐브3차,월세,13,서울특별시 강동구 길동,415-16,202503,2014,500,52
래미안라그란데,월세,52,서울특별시 동대문구 이문동,257-42,202503,2025,7694,12
이펜하우스2단지,전세,84,서울특별시 양천구 신정동,1322,202503,2011,48000,0
동일하이빌2단지,전세,84,서울특별시 양천구 신정동,1311,202503,2005,55000,0
DMC상암센트럴파크1단지,월세,84,서울특별시 마포구 상암동,1630,202503,2009,17500,188
래미안엘리니티,월세,59,서울특별시 동대문구 용두동,796,202503,2022,20000,190
송파레이크파크호반써밋Ⅰ,월세,108,서울특별시 송파구 거여동,597,202503,2022,10000,250
고덕 아이파크,전세,59,서울특별시 강동구 고덕동,499,202503,2011,66000,0
삼두,월세,42,서울특별시 영등포구 신길동,2-3,202503,1987,2000,100
서초노블레스아파트,전세,29,서울특별시 서초구 서초동,1362-10,202503,2019,39900,0
자선메르시안101동(123-26),전세,48,서울특별시 은평구 응암동,123-26,202503,2002,27000,0
꿈의숲아이파크,월세,76,서울특별시 성북구 장위동,323,202503,2022,20000,145
DMC덕원,전세,35,서울특별시 은평구 증산동,220-1,202503,1997,22000,0
은평뉴타운 제각말 푸르지오(5-4단지),월세,101,서울특별시 은평구 진관동,92,202503,2010,30000,100
보라매파크빌,월세,84,서울특별시 동작구 신대방동,711,202503,2002,50000,60
월드메르디앙3,월세,101,서울특별시 양천구 목동,947,202503,2003,10000,200
하이브2,월세,15,서울특별시 강동구 천호동,164-70,202503,2013,1000,65
독산오르페움타워,전세,40,서울특별시 금천구 독산동,989,202503,2020,29000,0
벽산,월세,84,서울특별시 강서구 마곡동,429,202503,1999,7500,152
포레나노원,전세,74,서울특별시 노원구 상계동,680,202503,2020,66000,0
반포훼미리(101동),전세,84,서울특별시 서초구 반포동,713-1,202503,2002,85000,0
경지Arium,월세,19,서울특별시 강동구 길동,413-11,202503,2019,2000,110
(771-28),월세,44,서울특별시 구로구 구로동,771-28,202503,1994,500,65
동도(729-5),월세,64,서울특별시 양천구 목동,729-5,202503,1996,5000,115
현대,전세,84,서울특별시 성동구 옥수동,4,202503,1990,65000,0
백운플러스타워,월세,14,서울특별시 금천구 시흥동,992-8,202503,2020,1000,60
우리유앤미,월세,84,서울특별시 구로구 구로동,1277,202503,2004,30000,40
덕영드림,월세,56,서울특별시 구로구 구로동,1282,202503,2006,15000,70
신금호두산위브,전세,84,서울특별시 성동구 금호동1가,1818,202503,2006,73000,0
강일리버파크6단지,전세,84,서울특별시 강동구 강일동,684,202503,2009,51250,0
현대강변,전세,81,서울특별시 광진구 자양동,673,202503,1991,52000,0
강일리버파크1단지,전세,84,서울특별시 강동구 강일동,665,202503,2009,48500,0
극동,전세,120,서울특별시 송파구 가락동,192,202503,1984,60000,0
쌍용더플래티넘용마산,전세,75,서울특별시 중랑구 면목동,1548,202503,2020,62000,0
신원지벤스타6,전세,133,서울특별시 서대문구 홍은동,393-3,202503,2005,56000,0
힐스테이트홍은포레스트,전세,72,서울특별시 서대문구 홍은동,470,202503,2023,59000,0
럭키,월세,71,서울특별시 구로구 구로동,1257,202503,1992,29000,20
롯데관악타워,전세,149,서울특별시 동작구 신대방동,395-67,202503,1996,78000,0
서초센트럴IPARK,전세,80,서울특별시 서초구 서초동,1582-3,202503,2020,100000,0
강남한양수자인(4단지),전세,59,서울특별시 강남구 자곡동,686,202503,2014,69000,0
대치동우정에쉐르1,월세,59,서울특별시 강남구 대치동,891-28,202503,2004,10000,220
대치르엘,전세,77,서울특별시 강남구 대치동,1030,202503,2021,145000,0
태릉입구역이니티움,월세,44,서울특별시 노원구 공릉동,684-41,202503,2024,15200,54
청솔아파트8,월세,84,서울특별시 노원구 공릉동,91,202503,2000,13000,125
신동아,전세,59,서울특별시 동작구 본동,481,202503,1993,41000,0
정릉중앙하이츠아파트,전세,59,서울특별시 성북구 정릉동,809,202503,1999,30000,0
C&A빌딩,월세,12,서울특별시 관악구 신림동,621-5,202503,2014,500,42
강남데시앙파크,월세,84,서울특별시 강남구 세곡동,525,202503,2011,7500,235
강변현대,전세,81,서울특별시 성동구 성수동2가,400,202503,1994,47500,0
꿈의숲푸르지오,월세,59,서울특별시 성북구 하월곡동,228,202503,2010,10000,120
천왕이펜하우스2단지,월세,39,서울특별시 구로구 천왕동,279-2,202503,2011,4004,21
에드가쌍문,월세,30,서울특별시 도봉구 쌍문동,507-1,202503,2022,7667,55
문래공원한신,전세,83,서울특별시 영등포구 문래동3가,77-2,202503,1988,45000,0
대림,전세,59,서울특별시 동대문구 답십리동,808,202503,2003,40000,0
왕십리KCC스위첸,월세,84,서울특별시 성동구 하왕십리동,1002,202503,2016,10000,280
마포한강아이파크,전세,84,서울특별시 마포구 망원동,521,202503,2019,82000,0
프라비다1,월세,14,서울특별시 관악구 봉천동,869-3,202503,2012,1000,70
힐데스하임올림픽파크아파트,전세,77,서울특별시 강동구 성내동,608,202503,2020,70000,0
대림강변타운,전세,59,서울특별시 성동구 응봉동,15,202503,2001,61000,0
당산현대5차,월세,84,서울특별시 영등포구 당산동4가,30-1,202503,2000,10000,250
천왕연지타운1단지,전세,84,서울특별시 구로구 천왕동,280,202503,2013,52500,0
천왕이펜하우스1단지,전세,59,서울특별시 구로구 천왕동,282,202503,2011,47000,0
온수힐스테이트,전세,59,서울특별시 구로구 온수동,155,202503,2010,40600,0
당산효성타운2차,전세,84,서울특별시 영등포구 당산동5가,13,202503,2001,80000,0
경남아너스빌,월세,59,서울특별시 구로구 오류동,344,202503,2003,5000,120
영풍마드레빌,월세,84,서울특별시 구로구 오류동,342,202503,2002,5000,140
삼천리,전세,59,서울특별시 구로구 오류동,340,202503,1998,35000,0
우림필유,전세,59,서울특별시 구로구 오류동,348,202503,2005,38000,0
두산,전세,84,서울특별시 구로구 개봉동,472,202503,1997,43000,0
청구,전세,59,서울특별시 구로구 고척동,326,202503,1999,26250,0
충무로헤센스마트,전세,40,서울특별시 중구 충무로5가,90,202503,2018,33600,0
대우,월세,59,서울특별시 구로구 고척동,296,202503,1999,5000,100
마젤란,전세,59,서울특별시 구로구 고척동,338,202503,2008,40000,0
대원,전세,106,서울특별시 영등포구 문래동6가,47-1,202503,1998,62000,0
(779-26),월세,33,서울특별시 구로구 구로동,779-26,202503,1997,5000,40
송파삼성래미안아파트,전세,126,서울특별시 송파구 송파동,162,202503,2001,105000,0
SK,전세,83,서울특별시 송파구 송파동,170,202503,2001,63000,0
(747-51),전세,48,서울특별시 구로구 구로동,747-51,202503,1999,13000,0
(740-58),월세,58,서울특별시 구로구 구로동,740-58,202503,2000,5000,90
(739-43),전세,53,서울특별시 구로구 구로동,739-43,202503,1971,14500,0
중앙하이츠,전세,70,서울특별시 구로구 구로동,685-124,202503,1987,35000,0
우성(23),월세,109,서울특별시 구로구 구로동,23,202503,1985,10000,180
다솜금호,전세,84,서울특별시 구로구 구로동,43-4,202503,1995,46000,0
현대3차,전세,71,서울특별시 영등포구 양평동3가,79,202503,1991,55000,0
여의도리버뷰,월세,13,서울특별시 영등포구 신길동,4942,202503,2012,1000,58
래미안영등포프레비뉴,전세,59,서울특별시 영등포구 신길동,4945,202503,2015,62333,0
래미안에스티움,전세,59,서울특별시 영등포구 신길동,4950,202503,2017,64250,0
더샵파크프레스티지,전세,59,서울특별시 영등포구 신길동,4974,202503,2022,59800,0
까사펠리체,월세,31,서울특별시 구로구 신도림동,330-42,202503,2025,3000,120
경동팰리스힐,전세,14,서울특별시 강서구 방화동,898,202503,2014,9000,0
형제,월세,73,서울특별시 강서구 방화동,615-103,202503,1982,2000,80
삼성꽃마을,전세,84,서울특별시 강서구 방화동,858,202503,1997,47000,0
방화5,전세,49,서울특별시 강서구 방화동,814,202503,1994,32938,0
방화5,월세,39,서울특별시 강서구 방화동,814,202503,1994,8000,70
방화그린,전세,49,서울특별시 강서구 방화동,839,202503,1993,32000,0
마곡수명산파크4단지,월세,84,서울특별시 강서구 내발산동,753,202503,2008,40000,60
신대림자이1단지,전세,84,서울특별시 영등포구 대림동,1121,202503,2007,64000,0
보라매 신동아 파밀리에,전세,84,서울특별시 영등포구 대림동,1125,202503,2016,59000,0
영등포자이르네,월세,49,서울특별시 영등포구 대림동,1132,202503,2022,15000,120
현대3차,월세,59,서울특별시 영등포구 대림동,608-1,202503,1997,50000,10
현대3차,전세,59,서울특별시 영등포구 대림동,608-1,202503,1997,51000,0
현대3차,전세,84,서울특별시 영등포구 대림동,608-1,202503,1998,54000,0
현대3차,전세,43,서울특별시 영등포구 대림동,608-1,202503,1997,27000,0
마곡우림필유아파트,전세,84,서울특별시 강서구 마곡동,1467,202503,2003,54000,0
마곡엠밸리10단지,월세,84,서울특별시 강서구 마곡동,747,202503,2016,10000,250
마곡엠밸리7단지,월세,114,서울특별시 강서구 마곡동,743-4,202503,2014,30000,270
신안,전세,84,서울특별시 강서구 마곡동,422,202503,1993,57000,0
우성,월세,59,서울특별시 동작구 노량진동,323,202503,1997,17000,110
포스코더샵,전세,101,서울특별시 동작구 상도동,521,202503,2007,75000,0
힐스테이트 상도 센트럴파크,전세,59,서울특별시 동작구 상도동,531,202503,2012,65000,0
힐스테이트 상도 프레스티지,월세,120,서울특별시 동작구 상도동,533,202503,2013,40000,265
두산위브트레지움2차,전세,84,서울특별시 동작구 상도동,535,202503,2016,76000,0
상도역롯데캐슬파크엘,전세,74,서울특별시 동작구 상도동,904,202503,2021,77667,0
상도역롯데캐슬파크엘,월세,74,서울특별시 동작구 상도동,904,202503,2021,60000,70
강서한강자이,전세,98,서울특별시 강서구 가양동,1500,202503,2013,80000,0
강서한강자이,전세,59,서울특별시 강서구 가양동,1500,202503,2013,67500,0
강서한강자이,전세,102,서울특별시 강서구 가양동,1500,202503,2013,83000,0
가양도시개발9-2단지,전세,39,서울특별시 강서구 가양동,1490,202503,1993,23150,0
"우장산아이파크,이편한세상",전세,84,서울특별시 강서구 화곡동,1159,202503,2008,74000,0
"우장산아이파크,이편한세상",전세,101,서울특별시 강서구 화곡동,1159,202503,2008,85000,0
그라비스,전세,83,서울특별시 강서구 화곡동,840-6,202503,2007,37500,0
한강현대,월세,83,서울특별시 동작구 흑석동,28,202503,1988,20000,175
흑석한강푸르지오,전세,84,서울특별시 동작구 흑석동,336,202503,2012,80000,0
롯데캐슬에듀포레,월세,59,서울특별시 동작구 흑석동,340,202503,2018,10000,260
주공10,월세,37,서울특별시 강서구 등촌동,702,202503,1995,10000,70
e편한세상염창,전세,59,서울특별시 강서구 염창동,309,202503,2019,68000,0
무학,전세,114,서울특별시 강서구 염창동,255,202503,1999,65000,0
현대,전세,59,서울특별시 동작구 사당동,169-32,202503,1991,41000,0
삼성래미안,월세,84,서울특별시 동작구 사당동,1133,202503,2003,33333,120
신도브래뉴2차,전세,59,서울특별시 양천구 신월동,1031,202503,2004,35000,0
목동신시가지7,월세,53,서울특별시 양천구 목동,925,202503,1988,22000,88
목동성원초원,전세,84,서울특별시 양천구 목동,751-4,202503,1999,66500,0
대원칸타빌,전세,107,서울특별시 양천구 목동,808-5,202503,2001,88000,0
극동늘푸른,전세,84,서울특별시 양천구 목동,752-1,202503,1998,70000,0
보라매삼성쉐르빌,전세,163,서울특별시 동작구 신대방동,395-66,202503,2003,70000,0
동작협성휴포레시그니처,전세,84,서울특별시 동작구 신대방동,686-48,202503,2022,68667,0
우성2차,월세,59,서울특별시 동작구 신대방동,565-21,202503,1995,24000,70
롯데낙천대,전세,77,서울특별시 동작구 신대방동,713,202503,2003,53000,0
현진에버빌,전세,84,서울특별시 동작구 신대방동,716,202503,2003,40000,0
푸른마을2,월세,49,서울특별시 양천구 신정동,1281,202503,2001,4000,72
신정현대5,월세,102,서울특별시 양천구 신정동,1273,202503,1999,15000,205
목동우성3,전세,84,서울특별시 양천구 신정동,338,202503,1999,50000,0
반석푸른숲,월세,84,서울특별시 관악구 봉천동,1723,202503,2006,50000,30
대우디오슈페리움1단지,전세,55,서울특별시 관악구 봉천동,856-5,202503,2007,48000,0
은천2단지아파트,전세,59,서울특별시 관악구 봉천동,1707-1,202503,2000,40000,0
은천1,전세,84,서울특별시 관악구 봉천동,1707,202503,2001,55000,0
관악푸르지오,전세,84,서울특별시 관악구 봉천동,1717,202503,2004,60000,0
천호동삼성아파트,전세,114,서울특별시 강동구 천호동,528,202503,1997,62000,0
예지아파트,전세,90,서울특별시 양천구 신정동,911-11,202503,2001,39000,0
어반클라쎄목동,월세,37,서울특별시 양천구 신정동,1328,202503,2023,3000,150
상암월드컵파크6단지,월세,104,서울특별시 마포구 상암동,1689,202503,2005,40000,150
상암월드컵파크6단지,전세,84,서울특별시 마포구 상암동,1689,202503,2005,77000,0
성산동성,월세,60,서울특별시 마포구 성산동,597,202503,1999,14000,120
일신건영휴먼빌아파트,전세,84,서울특별시 마포구 합정동,470,202503,2005,62000,0
창전래미안,월세,114,서울특별시 마포구 창전동,437,202503,1998,45000,100
신림현대,전세,82,서울특별시 관악구 신림동,1694,202503,1993,40000,0
신수동성원,전세,84,서울특별시 마포구 신수동,190,202503,1998,66000,0
신촌포스빌,월세,32,서울특별시 마포구 노고산동,1-3,202503,2004,1000,110
마포쌍용황금아파트,월세,59,서울특별시 마포구 마포동,253,202503,2000,5000,100
현대홈타운,전세,84,서울특별시 마포구 도화동,353,202503,2000,66500,0
우성,월세,68,서울특별시 마포구 도화동,82,202503,1991,32000,55
도화동현대,월세,128,서울특별시 마포구 도화동,357,202503,1996,10000,240
한화오벨리스크,월세,59,서울특별시 마포구 도화동,555,202503,2004,5000,220
마포현대,월세,84,서울특별시 마포구 공덕동,188-108,202503,1988,40000,80
마포현대,월세,72,서울특별시 마포구 공덕동,188-108,202503,1988,6000,175
공덕SK리더스뷰,전세,84,서울특별시 마포구 공덕동,479,202503,2021,109000,0
래미안공덕5차,전세,59,서울특별시 마포구 공덕동,469,202503,2011,70000,0
한신휴플러스,월세,84,서울특별시 서초구 방배동,3000-1,202503,2006,60000,85
방배래미안타워,월세,102,서울특별시 서초구 방배동,485-3,202503,2005,10000,280
방배2차현대홈타운,전세,59,서울특별시 서초구 방배동,2001,202503,2001,83000,0
동도하이츠비동,전세,84,서울특별시 서대문구 북가좌동,273-17,202503,2004,32000,0
서초힐스,월세,59,서울특별시 서초구 우면동,773,202503,2012,53000,60
코오롱,월세,52,서울특별시 서초구 우면동,70,202503,1994,3000,132
서강1차(1동),월세,71,서울특별시 서대문구 홍은동,186-22,202503,1988,3000,120
시민,전세,36,서울특별시 서대문구 연희동,188-41,202503,1978,8450,0
신반포르엘,월세,59,서울특별시 서초구 잠원동,165,202503,2023,50000,300
신반포2,월세,135,서울특별시 서초구 잠원동,73,202503,1978,52500,150
홍제원현대(459-0),전세,114,서울특별시 서대문구 홍제동,459,202503,2000,60000,0
남양,전세,84,서울특별시 서대문구 홍제동,457,202503,1999,45000,0
홍제역해링턴플레이스,전세,84,서울특별시 서대문구 홍제동,474,202503,2024,78000,0
힐스테이트신촌,월세,55,서울특별시 서대문구 북아현동,1017,202503,2020,59000,30
천연뜨란채,월세,57,서울특별시 서대문구 천연동,145,202503,2006,5000,160
반포자이,전세,59,서울특별시 서초구 반포동,20-43,202503,2009,120000,0
디에이치반포라클라스,월세,59,서울특별시 서초구 반포동,1343,202503,2021,20000,510
은평뉴타운기자촌11단지,전세,84,서울특별시 은평구 진관동,150,202503,2015,54000,0
증산중앙하이츠,전세,84,서울특별시 은평구 증산동,248,202503,2001,53333,0
남청파인힐,월세,55,서울특별시 은평구 응암동,742-3,202503,2001,33000,10
대주피오레,월세,145,서울특별시 은평구 응암동,669-1,202503,2003,10000,300
e편한세상백련산,전세,84,서울특별시 은평구 응암동,771,202503,2022,53000,0
힐스테이트녹번역,월세,84,서울특별시 은평구 응암동,770,202503,2022,10000,250
백련산파크자이,전세,59,서울특별시 은평구 응암동,766,202503,2021,50000,0
서초쌍용플래티넘,월세,82,서울특별시 서초구 서초동,1445-13,202503,2006,10000,300
urbanplace,월세,20,서울특별시 서초구 서초동,1337-3,202503,2014,16500,25
서초푸르지오써밋,월세,74,서울특별시 서초구 서초동,1311-10,202503,2017,80000,140
래미안 리더스원,전세,83,서울특별시 서초구 서초동,1755,202503,2020,154000,0
서초금호어울림,전세,124,서울특별시 서초구 서초동,1467-97,202503,2001,105000,0
서초래미안,월세,127,서울특별시 서초구 서초동,1682,202503,2003,80000,200
서초래미안,전세,84,서울특별시 서초구 서초동,1682,202503,2003,100000,0
예림,월세,84,서울특별시 서초구 서초동,1531-6,202503,2003,6000,240
경희궁자이(3단지),전세,77,서울특별시 종로구 평동,233,202503,2017,90000,0
뉴캐슬,월세,16,서울특별시 은평구 대조동,9-29,202503,2013,1000,62
해오름시티,월세,19,서울특별시 은평구 대조동,9-40,202503,2012,1000,75
구산그린빌,전세,59,서울특별시 은평구 구산동,226,202503,2009,30000,0
효민아크로뷰,전세,36,서울특별시 은평구 갈현동,395-2,202503,2024,33500,0
래미안베라힐즈,전세,84,서울특별시 은평구 녹번동,283,202503,2019,55704,0
DMC아트포레자이,전세,84,서울특별시 은평구 수색동,189,202503,2023,69000,0
DMC아트포레자이,전세,73,서울특별시 은평구 수색동,189,202503,2023,61000,0
중계그린1단지,전세,44,서울특별시 노원구 중계동,502-1,202503,1990,26000,0
롯데우성,전세,115,서울특별시 노원구 중계동,361-1,202503,1993,74000,0
동진신안,월세,101,서울특별시 노원구 중계동,364,202503,1993,30000,160
상아,월세,84,서울특별시 노원구 중계동,505,202503,1989,10000,150
삼성,월세,59,서울특별시 노원구 중계동,593,202503,1999,10000,100
서초포레스타3단지,월세,59,서울특별시 서초구 신원동,568,202503,2014,30000,160
서초포레스타3단지,전세,59,서울특별시 서초구 신원동,568,202503,2014,68000,0
e-편한세상,월세,59,서울특별시 강남구 역삼동,755-4,202503,2005,10000,320
대명벨리온,전세,14,서울특별시 강남구 역삼동,727-2,202503,2012,20000,0
요진와이시티미니,전세,12,서울특별시 강남구 역삼동,727-9,202503,2012,12500,0
역삼센트럴2차아이파크,전세,28,서울특별시 강남구 역삼동,712-5,202503,2022,52700,0
에비뉴청계Ⅰ,월세,16,서울특별시 종로구 숭인동,1419-2,202503,2023,1000,90
보람아파트,전세,54,서울특별시 노원구 상계동,639,202503,1988,24000,0
한신3차,전세,84,서울특별시 노원구 상계동,458,202503,1990,39000,0
한신2차,전세,84,서울특별시 노원구 상계동,451,202503,1988,34000,0
상계주공6(고층),월세,32,서울특별시 노원구 상계동,720,202503,1988,1000,60
상계주공6(고층),전세,49,서울특별시 노원구 상계동,720,202503,1988,26000,0
상계주공3(고층),전세,58,서울특별시 노원구 상계동,730-2,202503,1987,30000,0
상계주공11(고층),월세,49,서울특별시 노원구 상계동,652,202503,1988,3000,95
개포주공6단지,월세,60,서울특별시 강남구 개포동,185,202503,1983,17500,98
개포주공6단지,전세,60,서울특별시 강남구 개포동,185,202503,1983,39000,0
개포래미안포레스트,전세,59,서울특별시 강남구 개포동,1282,202503,2020,115000,0
대치푸르지오발라드,전세,41,서울특별시 강남구 개포동,176-2,202503,2024,71500,0
삼전솔하임2차,월세,16,서울특별시 종로구 숭인동,296-19,202503,2012,10500,15
상계주공1(고층),월세,41,서울특별시 노원구 상계동,765,202503,1988,2000,75
임광,전세,122,서울특별시 노원구 상계동,694,202503,1989,48000,0
은빛1단지,월세,59,서울특별시 노원구 상계동,1255,202503,1998,3000,110
극동늘푸른,전세,59,서울특별시 노원구 상계동,1128,202503,2000,28125,0
청담현대3차아파트,전세,109,서울특별시 강남구 청담동,127-31,202503,1999,135000,0
현대아파트,월세,84,서울특별시 강남구 청담동,23,202503,1988,20000,250
연세리버빌7차B동,전세,205,서울특별시 강남구 청담동,127-2,202503,2004,130000,0
한신2,전세,35,서울특별시 노원구 하계동,284,202503,1988,22000,0
하계1청구,월세,84,서울특별시 노원구 하계동,251,202503,1997,10000,170
미성,전세,72,서울특별시 노원구 하계동,280,202503,1989,43000,0
삼부아그레빌,전세,84,서울특별시 강남구 삼성동,98-11,202503,2003,85000,0
창신쌍용1,월세,54,서울특별시 종로구 창신동,702,202503,1992,4000,120
두산,월세,59,서울특별시 종로구 창신동,232,202503,1999,5000,140
공릉해링턴플레이스,전세,99,서울특별시 노원구 공릉동,106,202503,2000,58000,0
삼익아파트,전세,59,서울특별시 노원구 공릉동,690-2,202503,1997,33000,0
비선아파트,월세,48,서울특별시 노원구 공릉동,109,202503,1999,5080,78
건영아파트,전세,84,서울특별시 노원구 공릉동,404-3,202503,1998,46000,0
선경2차(8동-12동),전세,127,서울특별시 강남구 대치동,506,202503,1985,145000,0
대치아이파크,월세,119,서울특별시 강남구 대치동,888,202503,2008,150000,200
대우아이빌멤버스(891-26),전세,35,서울특별시 강남구 대치동,891-26,202503,2003,31000,0
청원,월세,120,서울특별시 강남구 대치동,934-1,202503,2005,46000,120
현대,월세,59,서울특별시 노원구 월계동,929,202503,2000,6000,100
성원(사슴4),월세,49,서울특별시 노원구 월계동,322-1,202503,1995,2000,80
성원(사슴4),월세,39,서울특별시 노원구 월계동,322-1,202503,1995,15000,25
삼호4,월세,59,서울특별시 노원구 월계동,12,202503,1987,2000,71
한진한화그랑빌,전세,114,서울특별시 노원구 월계동,18,202503,2002,60000,0
거평프리젠,전세,31,서울특별시 강남구 논현동,196,202503,1996,25000,0
신동아(22),전세,35,서울특별시 강남구 논현동,22,202503,1997,48000,0
동현아파트1~6,월세,119,서울특별시 강남구 논현동,105,202503,1985,50000,150
동현아파트1~6,전세,119,서울특별시 강남구 논현동,105,202503,1985,105000,0
삼환도봉,월세,73,서울특별시 도봉구 도봉동,87,202503,1987,9000,65
미성1차,전세,157,서울특별시 강남구 압구정동,414,202503,1982,90000,0
신현대12차,월세,170,서울특별시 강남구 압구정동,434,202503,1982,80000,280
대림e-편한세상,전세,84,서울특별시 도봉구 창동,822,202503,2003,48500,0
초안산신도브래뉴,월세,84,서울특별시 도봉구 창동,821,202503,2005,10000,105
상록스타힐스,월세,46,서울특별시 강남구 일원동,688,202503,2022,36451,52
수유벽산1차,전세,84,서울특별시 강북구 수유동,205,202503,1993,41000,0
경남아너스빌(1356-0),전세,84,서울특별시 강북구 미아동,1356,202503,2003,40000,0
에스케이북한산시티,월세,59,서울특별시 강북구 미아동,1353,202503,2004,7500,110
도곡렉슬,전세,120,서울특별시 강남구 도곡동,527,202503,2006,200000,0
세영아파트,전세,59,서울특별시 성북구 장위동,233-608,202503,2003,25000,0
래미안장위퍼스트하이,전세,116,서울특별시 성북구 장위동,320,202503,2020,70000,0
참누리아파트,전세,84,서울특별시 성북구 장위동,316-5,202503,2006,41000,0
레이크팰리스,전세,84,서울특별시 송파구 잠실동,44,202503,2006,130000,0
레이크팰리스,전세,59,서울특별시 송파구 잠실동,44,202503,2006,95000,0
트리지움,월세,149,서울특별시 송파구 잠실동,35,202503,2007,100000,290
리센츠,전세,59,서울특별시 송파구 잠실동,22,202503,2008,104000,0
리센츠,월세,98,서울특별시 송파구 잠실동,22,202503,2008,60000,310
