단지명,전용면적(㎡),거래구분,번지,평균 거래금액(만원),시군구,계약년월,건축년도
천연뜨란채,57,매매,145,88450,서울특별시 서대문구 천연동,202505,개인
천왕연지타운1단지,84,매매,280,88500,서울특별시 구로구 천왕동,202505,개인
천왕연지타운2단지,84,매매,281,73500,서울특별시 구로구 천왕동,202505,개인
천왕이펜하우스2단지,84,매매,279-2,83500,서울특별시 구로구 천왕동,202505,개인
천호e-편한세상,84,매매,333-55,100500,서울특별시 강동구 천호동,202505,개인
천호동삼성아파트,59,매매,528,79080,서울특별시 강동구 천호동,202505,개인
천호동삼성아파트,114,매매,528,106500,서울특별시 강동구 천호동,202505,개인
천호태영아파트,59,매매,566,89400,서울특별시 강동구 천호동,202505,개인
천호태영아파트,114,매매,566,114000,서울특별시 강동구 천호동,202505,개인
청계와이즈노벨리아,74,매매,1008,92500,서울특별시 동대문구 답십리동,202505,개인
청계지웰에스테이트,18,매매,498-7,13450,서울특별시 동대문구 답십리동,202505,개인
청계지웰에스테이트,19,매매,498-7,13857,서울특별시 동대문구 답십리동,202505,개인
청계천두산위브더제니스,147,매매,13-1,178000,서울특별시 중구 흥인동,202505,개인
청계푸르지오시티,18,매매,497-23,14250,서울특별시 동대문구 답십리동,202505,개인
청계푸르지오시티,30,매매,497-23,36000,서울특별시 동대문구 답십리동,202505,개인
청계한신휴플러스,59,매매,1002,105500,서울특별시 동대문구 답십리동,202505,개인
청계한신휴플러스,73,매매,1002,104500,서울특별시 동대문구 답십리동,202505,개인
청계한신휴플러스,84,매매,1002,117750,서울특별시 동대문구 답십리동,202505,개인
청계한신휴플러스,107,매매,1002,126000,서울특별시 동대문구 답십리동,202505,개인
청광,84,매매,1716,66500,서울특별시 관악구 신림동,202505,개인
청광플러스원큐브2차,14,매매,457,10750,서울특별시 강동구 길동,202505,개인
청구,59,매매,413,81000,서울특별시 은평구 수색동,202505,개인
청구,59,매매,566,112375,서울특별시 광진구 광장동,202505,개인
청구,70,매매,284,51500,서울특별시 노원구 하계동,202505,개인
청구,84,매매,284,78667,서울특별시 노원구 하계동,202505,개인
청구,84,매매,336,100500,서울특별시 양천구 신정동,202505,개인
청구,84,매매,413,95000,서울특별시 은평구 수색동,202505,개인
청구,84,매매,566,139250,서울특별시 광진구 광장동,202505,개인
청구(366),115,매매,366,130000,서울특별시 노원구 중계동,202505,개인
청구1차,84,매매,453,90557,서울특별시 서대문구 홍제동,202505,개인
청구2차,84,매매,453-1,88000,서울특별시 서대문구 홍제동,202505,개인
청구3,84,매매,360-2,121833,서울특별시 노원구 중계동,202505,개인
청구3차,84,매매,462,83000,서울특별시 서대문구 홍제동,202505,개인
청구e편한세상,59,매매,852,142500,서울특별시 중구 신당동,202505,개인
청구e편한세상,84,매매,852,158500,서울특별시 중구 신당동,202505,개인
청구아파트,70,매매,734,48000,서울특별시 도봉구 방학동,202505,개인
청구아파트,84,매매,734,55750,서울특별시 도봉구 방학동,202505,개인
청기와,71,매매,24,49000,서울특별시 성북구 동소문동6가,202505,개인
청담4차이-편한세상,84,매매,28-20,249000,서울특별시 강남구 청담동,202505,개인
청담건영,84,매매,108,350000,서울특별시 강남구 청담동,202505,개인
청담대림이-편한세상,98,매매,30-33,270000,서울특별시 강남구 청담동,202505,개인
청담우방아파트,118,매매,43,238000,서울특별시 강남구 청담동,202505,개인
청담자이,49,매매,134-38,270000,서울특별시 강남구 청담동,202505,개인
청담파라곤Ⅱ2단지,153,매매,102-13,450000,서울특별시 강남구 청담동,202505,개인
청담현대3차아파트,109,매매,127-31,377000,서울특별시 강남구 청담동,202505,개인
청량리역한양수자인그라시엘,84,매매,39-1,148500,서울특별시 동대문구 용두동,202505,개인
청명에버아트2차,48,매매,382-4,40800,서울특별시 동대문구 장안동,202505,개인
청백4,84,매매,781,63000,서울특별시 노원구 월계동,202505,개인
청성(877-0),67,매매,877,58500,서울특별시 강서구 방화동,202505,개인
청성스카이,152,매매,22-4,64000,서울특별시 강서구 공항동,202505,개인
청솔,59,매매,832,60250,서울특별시 강서구 방화동,202505,개인
청솔(시영7),39,매매,274,36850,서울특별시 노원구 하계동,202505,개인
청솔(시영7),49,매매,274,50000,서울특별시 노원구 하계동,202505,개인
청솔(시영7),59,매매,274,55500,서울특별시 노원구 하계동,202505,개인
청솔샤르망1003동,84,매매,735,75000,서울특별시 강서구 내발산동,202505,개인
청솔아파트8,84,매매,91,74000,서울특별시 노원구 공릉동,202505,개인
청솔아파트9,84,매매,90,78900,서울특별시 노원구 공릉동,202505,개인
청솔해오름,84,매매,660-1,64250,서울특별시 강서구 내발산동,202505,개인
청호,59,매매,327,78500,서울특별시 동작구 흑석동,202505,개인
청호뜨레피움퍼스트아파트,58,매매,64,57000,서울특별시 강동구 둔촌동,202505,개인
청화1,105,매매,22-2,297000,서울특별시 용산구 이태원동,202505,개인
청화1,142,매매,22-2,330000,서울특별시 용산구 이태원동,202505,개인
초록,49,매매,1139,60500,서울특별시 강서구 화곡동,202505,개인
초록,59,매매,1139,62667,서울특별시 강서구 화곡동,202505,개인
초안1,39,매매,923,26233,서울특별시 노원구 월계동,202505,개인
초안2,39,매매,924,29000,서울특별시 노원구 월계동,202505,개인
초안2,49,매매,924,33000,서울특별시 노원구 월계동,202505,개인
초원동아,59,매매,621,68375,서울특별시 강동구 둔촌동,202505,개인
춘당아네시스,99,매매,889-15,74800,서울특별시 양천구 신정동,202505,개인
춘당아네시스,101,매매,889-15,70000,서울특별시 양천구 신정동,202505,개인
충무로엘크루메크로시티2차,35,매매,36-2,33500,서울특별시 중구 충무로5가,202505,개인
충정리시온,41,매매,465,49800,서울특별시 서대문구 충정로3가,202505,개인
충정솔레디움(101동),83,매매,30-17,80000,서울특별시 서대문구 충정로3가,202505,개인
치현마을동일스위트리버,84,매매,880,70000,서울특별시 강서구 방화동,202505,개인
카사빌,100,매매,602-150,60000,서울특별시 관악구 남현동,202505,법인
코스모블루,13,매매,863-9,12000,서울특별시 관악구 봉천동,202505,개인
코아루2단지,84,매매,1058,59600,서울특별시 양천구 신월동,202505,개인
코오롱,59,매매,573,72000,서울특별시 마포구 연남동,202505,개인
코오롱,59,매매,607-1,81500,서울특별시 영등포구 대림동,202505,개인
코오롱,59,매매,73,69000,서울특별시 성북구 삼선동4가,202505,개인
코오롱,59,매매,9-1,58000,서울특별시 영등포구 당산동1가,202505,개인
코오롱,84,매매,405,70250,서울특별시 성북구 석관동,202505,개인
코오롱(1차),59,매매,196-8,71000,서울특별시 강동구 성내동,202505,개인
코오롱2,84,매매,595,92500,서울특별시 강동구 성내동,202505,개인
코오롱아파트,84,매매,212-8,149800,서울특별시 송파구 방이동,202505,개인
코오롱하늘채,59,매매,714,72000,서울특별시 강서구 등촌동,202505,개인
코오롱하늘채,84,매매,545,59000,서울특별시 은평구 갈현동,202505,개인
코오롱하늘채,84,매매,714,89500,서울특별시 강서구 등촌동,202505,개인
킴스빌리지,30,매매,71-12,100000,서울특별시 서초구 잠원동,202505,개인
타워빌,81,매매,1009-8,80000,서울특별시 강서구 화곡동,202505,개인
타워팰리스1,120,매매,467,367000,서울특별시 강남구 도곡동,202505,개인
타워팰리스1,244,매매,467,820000,서울특별시 강남구 도곡동,202505,개인
타워팰리스2,164,매매,467-17,472000,서울특별시 강남구 도곡동,202505,개인
타워팰리스3,141,매매,467-29,419000,서울특별시 강남구 도곡동,202505,개인
태강아파트(아이파크),49,매매,81,50367,서울특별시 노원구 공릉동,202505,개인
태강아파트(아이파크),59,매매,81,61060,서울특별시 노원구 공릉동,202505,개인
태능에셈빌,84,매매,314-1,59800,서울특별시 중랑구 중화동,202505,개인
태릉우성아파트,66,매매,254,69500,서울특별시 노원구 공릉동,202505,개인
태릉해링턴플레이스,59,매매,758,85160,서울특별시 노원구 공릉동,202505,개인
태릉해링턴플레이스,74,매매,758,99000,서울특별시 노원구 공릉동,202505,개인
태솔타워,46,매매,364-9,34600,서울특별시 동대문구 장안동,202505,개인
태승훼미리2,84,매매,685,75000,서울특별시 강서구 내발산동,202505,개인
태양,48,매매,1563-2,20500,서울특별시 관악구 신림동,202505,개인
태영,59,매매,270-1,69000,서울특별시 강서구 염창동,202505,개인
태영,82,매매,918-18,49500,서울특별시 강서구 화곡동,202505,개인
태영,84,매매,632-2,77700,서울특별시 강서구 등촌동,202505,개인
태영데시앙,84,매매,819,78167,서울특별시 도봉구 창동,202505,개인
태영데시앙1,84,매매,497,81500,서울특별시 중랑구 상봉동,202505,개인
태진한솔,58,매매,263,73000,서울특별시 강서구 염창동,202505,개인
태진한솔,84,매매,263,92000,서울특별시 강서구 염창동,202505,개인
태창네스트힐,71,매매,1146,47000,서울특별시 강서구 화곡동,202505,개인
태흥,59,매매,1698,40000,서울특별시 관악구 신림동,202505,개인
테라팰리스건대2차,84,매매,860,104000,서울특별시 광진구 자양동,202505,개인
테라팰리스중곡1,71,매매,624-19,68000,서울특별시 광진구 중곡동,202505,개인
테헤란로대우아이빌(891-6),59,매매,891-6,87000,서울특별시 강남구 대치동,202505,개인
테헤란아이파크,92,매매,709-5,286000,서울특별시 강남구 역삼동,202505,개인
텐즈힐(1단지),59,매매,1066,156500,서울특별시 성동구 하왕십리동,202505,개인
텐즈힐(1단지),72,매매,1066,167700,서울특별시 성동구 하왕십리동,202505,개인
텐즈힐(1단지),84,매매,1066,176133,서울특별시 성동구 하왕십리동,202505,개인
텐즈힐(1단지),129,매매,1066,208333,서울특별시 성동구 하왕십리동,202505,개인
텐즈힐(2단지),59,매매,811,139700,서울특별시 성동구 상왕십리동,202505,개인
텐즈힐(2단지),84,매매,811,168857,서울특별시 성동구 상왕십리동,202505,개인
토성현대,49,매매,251-2,60000,서울특별시 송파구 풍납동,202505,개인
트라팰리스이스턴에비뉴,177,매매,962-1,415000,서울특별시 양천구 목동,202505,개인
트리마제,69,매매,718,317000,서울특별시 성동구 성수동1가,202505,개인
트리마제,84,매매,718,396500,서울특별시 성동구 성수동1가,202505,개인
트리마제,140,매매,718,565000,서울특별시 성동구 성수동1가,202505,개인
트리마제,152,매매,718,590000,서울특별시 성동구 성수동1가,202505,개인
트리지움,59,매매,35,245000,서울특별시 송파구 잠실동,202505,개인
트리지움,84,매매,35,282500,서울특별시 송파구 잠실동,202505,개인
트리지움,114,매매,35,340000,서울특별시 송파구 잠실동,202505,개인
트리지움,149,매매,35,365000,서울특별시 송파구 잠실동,202505,개인
파라다이스리버빌,185,매매,690-58,190000,서울특별시 광진구 자양동,202505,개인
파라다이스빌,59,매매,727,50000,서울특별시 도봉구 쌍문동,202505,개인
파라타워,15,매매,90-70,25000,서울특별시 서대문구 대현동,202505,개인
파크리오,35,매매,17,108000,서울특별시 송파구 신천동,202505,개인
파크리오,59,매매,17,232250,서울특별시 송파구 신천동,202505,개인
파크리오,84,매매,17,256231,서울특별시 송파구 신천동,202505,개인
파크뷰아파트,79,매매,283-68,50000,서울특별시 동작구 상도동,202505,개인
파크프라자,90,매매,428-2,76500,서울특별시 강동구 성내동,202505,개인
파크하비오,84,매매,618,161583,서울특별시 송파구 문정동,202505,개인
펜트라우스,103,매매,172,168500,서울특별시 마포구 신공덕동,202505,개인
펜트라우스,115,매매,172,195000,서울특별시 마포구 신공덕동,202505,개인
포레나 신길,84,매매,4937,109500,서울특별시 영등포구 신길동,202505,개인
포레나 신길,101,매매,4937,120000,서울특별시 영등포구 신길동,202505,개인
포레나 신길,120,매매,4937,134000,서울특별시 영등포구 신길동,202505,개인
포레나노원,59,매매,680,90600,서울특별시 노원구 상계동,202505,개인
포레나영등포센트럴,84,매매,208,140000,서울특별시 영등포구 영등포동7가,202505,개인
포르투나,51,매매,727-302,59500,서울특별시 중랑구 면목동,202505,개인
포스시티,17,매매,51-31,9200,서울특별시 구로구 오류동,202505,개인
포스코더샵,59,매매,521,123900,서울특별시 동작구 상도동,202505,개인
포스코더샵,84,매매,521,146167,서울특별시 동작구 상도동,202505,개인
포스코더샵,132,매매,521,144000,서울특별시 동작구 상도동,202505,개인
포시티,14,매매,113-1,12000,서울특별시 중랑구 상봉동,202505,개인
포엠빌,84,매매,190-18,53800,서울특별시 강북구 수유동,202505,개인
포인트아파트에이동,83,매매,142-64,50000,서울특별시 중랑구 면목동,202505,개인
폭포동4단지힐스테이트(408~422동)BL3-9,101,매매,140,108000,서울특별시 은평구 진관동,202505,개인
폭포동4단지힐스테이트(423~425동)BL3-10,134,매매,132,105000,서울특별시 은평구 진관동,202505,개인
푸르지오시티,18,매매,160-3,13250,서울특별시 강북구 미아동,202505,개인
푸른마을(8차),76,매매,128-4,69000,서울특별시 성동구 금호동1가,202505,개인
푸른마을2,59,매매,1281,57000,서울특별시 양천구 신정동,202505,개인
푸른마을3,59,매매,1283,52500,서울특별시 양천구 신정동,202505,개인
푸른마을아파트101동~111동,59,매매,719,169500,서울특별시 강남구 일원동,202505,개인
푸른마을아파트101동~111동,84,매매,719,220000,서울특별시 강남구 일원동,202505,개인
푸른숲,59,매매,460-1,40000,서울특별시 강서구 화곡동,202505,개인
푸리마타운,12,매매,1639-51,12500,서울특별시 관악구 신림동,202505,법인
풍림1차,56,매매,440-3,44000,서울특별시 서대문구 홍은동,202505,개인
풍림2,84,매매,453-2,68750,서울특별시 서대문구 홍은동,202505,개인
풍림아이원,84,매매,60,177300,서울특별시 성동구 옥수동,202505,개인
풍림아이원,84,매매,944,85000,서울특별시 노원구 월계동,202505,개인
풍림아파트A,59,매매,725,66114,서울특별시 노원구 공릉동,202505,개인
풍림아파트A,84,매매,725,81100,서울특별시 노원구 공릉동,202505,개인
풍림아파트B,31,매매,727,29150,서울특별시 노원구 공릉동,202505,개인
풍산쉐르빌102동,47,매매,226-25,18500,서울특별시 중랑구 상봉동,202505,개인
풍성애뜨란아파트,46,매매,654-79,35500,서울특별시 강서구 등촌동,202505,개인
프라비다2,15,매매,867-12,14300,서울특별시 관악구 봉천동,202505,개인
프라비다2,20,매매,867-12,18200,서울특별시 관악구 봉천동,202505,개인
프라비다2,27,매매,867-12,20300,서울특별시 관악구 봉천동,202505,개인
프라이어팰리스,59,매매,413,118750,서울특별시 강동구 암사동,202505,개인
프라이어팰리스,84,매매,413,137550,서울특별시 강동구 암사동,202505,개인
프라이어팰리스,114,매매,413,136000,서울특별시 강동구 암사동,202505,개인
프라자,83,매매,603,70000,서울특별시 강동구 둔촌동,202505,개인
프라자,84,매매,199,138875,서울특별시 송파구 가락동,202505,개인
프라자,109,매매,603,132700,서울특별시 강동구 둔촌동,202505,개인
프롬하우징,27,매매,392-132,24200,서울특별시 강북구 수유동,202505,법인
프롬하우징,36,매매,392-132,31250,서울특별시 강북구 수유동,202505,법인
프롬하우징,40,매매,392-132,33511,서울특별시 강북구 수유동,202505,법인
프롬하우징,43,매매,392-132,35783,서울특별시 강북구 수유동,202505,법인
필로스(193-45),113,매매,193-45,100000,서울특별시 강남구 도곡동,202505,개인
하계1청구,84,매매,251,78750,서울특별시 노원구 하계동,202505,개인
하계2현대,84,매매,288,86500,서울특별시 노원구 하계동,202505,개인
하버라인2단지,59,매매,237,67617,서울특별시 구로구 항동,202505,개인
하버라인2단지,84,매매,237,80000,서울특별시 구로구 항동,202505,개인
하버라인3단지,74,매매,242,76100,서울특별시 구로구 항동,202505,개인
하버라인3단지,84,매매,242,78000,서울특별시 구로구 항동,202505,개인
하이캐슬102동,138,매매,986,217000,서울특별시 강남구 대치동,202505,개인
하이페리온2,119,매매,961,267000,서울특별시 양천구 목동,202505,개인
하이페리온2,136,매매,961,284167,서울특별시 양천구 목동,202505,개인
하이페리온2,155,매매,961,291500,서울특별시 양천구 목동,202505,개인
하이펠리스,99,매매,470,75000,서울특별시 서대문구 창천동,202505,개인
학마을1단지,49,매매,1293,50550,서울특별시 양천구 신정동,202505,개인
학여울청구,59,매매,354,58733,서울특별시 노원구 하계동,202505,개인
학여울청구,113,매매,354,91500,서울특별시 노원구 하계동,202505,개인
한가람,59,매매,404,200786,서울특별시 용산구 이촌동,202505,개인
한가람,114,매매,404,263000,서울특별시 용산구 이촌동,202505,개인
한강(대우),84,매매,415,230000,서울특별시 용산구 이촌동,202505,개인
한강극동,59,매매,508,92600,서울특별시 송파구 풍납동,202505,개인
한강극동,84,매매,57-103,119000,서울특별시 광진구 자양동,202505,개인
한강대우트럼프월드3,143,매매,65-230,316000,서울특별시 용산구 한강로3가,202505,개인
한강대우트럼프월드3,159,매매,65-230,360000,서울특별시 용산구 한강로3가,202505,개인
한강동아,59,매매,293,82700,서울특별시 강서구 염창동,202505,개인
한강동아,114,매매,293,117000,서울특별시 강서구 염창동,202505,개인
한강리치팰리스,84,매매,516-2,80800,서울특별시 강동구 암사동,202505,개인
한강맨숀,102,매매,300-23,479980,서울특별시 용산구 이촌동,202505,개인
한강밤섬자이,138,매매,101,305000,서울특별시 마포구 하중동,202505,개인
한강삼성,59,매매,138,113500,서울특별시 마포구 토정동,202505,개인
한강삼성,84,매매,138,169000,서울특별시 마포구 토정동,202505,개인
한강쌍용,59,매매,150,103750,서울특별시 동작구 본동,202505,개인
한강아파트,59,매매,29,87250,서울특별시 영등포구 당산동4가,202505,개인
한강아파트,84,매매,29,108333,서울특별시 영등포구 당산동4가,202505,개인
한강우성,84,매매,87-1,149300,서울특별시 광진구 자양동,202505,개인
한강자이에클라트,80,매매,16-85,120000,서울특별시 용산구 한강로3가,202505,개인
한강타운,59,매매,204,88125,서울특별시 용산구 산천동,202505,개인
한강타운,84,매매,1460,104850,서울특별시 강서구 가양동,202505,개인
한강포스파크,82,매매,445,92000,서울특별시 강동구 암사동,202505,개인
한강현대,66,매매,28,194000,서울특별시 동작구 흑석동,202505,개인
한강현대,83,매매,829,135000,서울특별시 광진구 자양동,202505,개인
한강현대,114,매매,28,244500,서울특별시 동작구 흑석동,202505,개인
한강현대,115,매매,442-1,118000,서울특별시 강동구 암사동,202505,개인
한강현대,131,매매,28,250000,서울특별시 동작구 흑석동,202505,개인
한국,59,매매,378,56600,서울특별시 중랑구 묵동,202505,개인
한국,84,매매,378,66500,서울특별시 중랑구 묵동,202505,개인
한국개나리,59,매매,504,71250,서울특별시 동작구 대방동,202505,개인
한국현대,84,매매,642-39,56000,서울특별시 구로구 구로동,202505,개인
한남하이츠,87,매매,220-1,225000,서울특별시 성동구 옥수동,202505,개인
한남힐스테이트,127,매매,807,228500,서울특별시 용산구 한남동,202505,개인
한라,59,매매,231-1,69000,서울특별시 영등포구 도림동,202505,개인
한라비발디,84,매매,972,223000,서울특별시 강남구 도곡동,202505,개인
한라비발디스튜디오193,19,매매,1363-25,25000,서울특별시 서초구 서초동,202505,개인
한라아파트,59,매매,762,105900,서울특별시 광진구 자양동,202505,개인
한라아파트,84,매매,762,128000,서울특별시 광진구 자양동,202505,개인
한마을,59,매매,476,70789,서울특별시 구로구 개봉동,202505,개인
한마을,84,매매,476,82625,서울특별시 구로구 개봉동,202505,개인
한마을,123,매매,476,96000,서울특별시 구로구 개봉동,202505,개인
한보구암마을,59,매매,1495,71000,서울특별시 강서구 가양동,202505,개인
한보구암마을,84,매매,1495,78000,서울특별시 강서구 가양동,202505,개인
한보미도맨션1,128,매매,511,494000,서울특별시 강남구 대치동,202505,개인
한빛골드빌1차,72,매매,384-1,60000,서울특별시 강동구 길동,202505,개인
한사랑2삼성,59,매매,634-2,80500,서울특별시 강서구 등촌동,202505,개인
한사랑2삼성,84,매매,634-2,91000,서울특별시 강서구 등촌동,202505,개인
한성,59,매매,769-1,84000,서울특별시 영등포구 신길동,202505,개인
한성아파트,59,매매,470-8,82450,서울특별시 동작구 신대방동,202505,개인
한성아파트,84,매매,470-8,104000,서울특별시 동작구 신대방동,202505,개인
한솔,59,매매,99,66667,서울특별시 영등포구 양평동6가,202505,개인
한솔,78,매매,7-2,45900,서울특별시 서대문구 북가좌동,202505,개인
한솔리베르,83,매매,672,112900,서울특별시 광진구 자양동,202505,개인
한솔마을,63,매매,731,218500,서울특별시 강남구 일원동,202505,개인
한솔솔파크,84,매매,1123,86500,서울특별시 영등포구 대림동,202505,개인
한솔솔파크,84,매매,138,63000,서울특별시 강북구 번동,202505,개인
한솔솔파크,84,매매,518,119000,서울특별시 강동구 암사동,202505,개인
한숲마을대림,84,매매,862,62750,서울특별시 강서구 방화동,202505,개인
한스타워,59,매매,46-5,38000,서울특별시 구로구 구로동,202505,개인
한신,44,매매,642-9,42500,서울특별시 구로구 구로동,202505,개인
한신,45,매매,642-9,44000,서울특별시 구로구 구로동,202505,개인
한신,59,매매,60,71500,서울특별시 동대문구 청량리동,202505,개인
한신,68,매매,609-1,68000,서울특별시 성북구 돈암동,202505,개인
한신,84,매매,30-1,57000,서울특별시 도봉구 도봉동,202505,개인
한신,84,매매,56-3,304750,서울특별시 서초구 잠원동,202505,개인
한신,84,매매,609-1,82500,서울특별시 성북구 돈암동,202505,개인
한신,114,매매,60,88800,서울특별시 동대문구 청량리동,202505,개인
한신,132,매매,609-1,91650,서울특별시 성북구 돈암동,202505,개인
한신1,35,매매,284,39200,서울특별시 노원구 하계동,202505,개인
한신1차,53,매매,135,36833,서울특별시 노원구 상계동,202505,개인
한신2,35,매매,284,45000,서울특별시 노원구 하계동,202505,개인
한신2,44,매매,284,47400,서울특별시 노원구 하계동,202505,개인
한신3차,84,매매,458,58500,서울특별시 노원구 상계동,202505,개인
한신동성,112,매매,256-5,95800,서울특별시 노원구 하계동,202505,개인
한신동성,138,매매,256-5,102000,서울특별시 노원구 하계동,202505,개인
한신무학,62,매매,990,88160,서울특별시 성동구 하왕십리동,202505,개인
한신무학,70,매매,990,84000,서울특별시 성동구 하왕십리동,202505,개인
한신무학,75,매매,990,99500,서울특별시 성동구 하왕십리동,202505,개인
한신무학,94,매매,990,112000,서울특별시 성동구 하왕십리동,202505,법인
한신서래,137,매매,70-1,271000,서울특별시 서초구 반포동,202505,개인
한신아파트,58,매매,237,55500,서울특별시 강동구 천호동,202505,개인
한신아파트,59,매매,1212,78333,서울특별시 동대문구 제기동,202505,개인
한신아파트,82,매매,237,67000,서울특별시 강동구 천호동,202505,개인
한신아파트,84,매매,1212,87333,서울특별시 동대문구 제기동,202505,개인
한신아파트,84,매매,555-1,66500,서울특별시 동대문구 장안동,202505,개인
한신아파트,89,매매,1093-4,65100,서울특별시 금천구 독산동,202505,개인
한신아파트,114,매매,1212,95000,서울특별시 동대문구 제기동,202505,개인
한신아파트,129,매매,1093-4,78000,서울특별시 금천구 독산동,202505,개인
한신아파트상가동유치원동(103~109),50,매매,450,57100,서울특별시 중랑구 중화동,202505,개인
한신아파트상가동유치원동(103~109),59,매매,450,66900,서울특별시 중랑구 중화동,202505,개인
한신엠비씨,58,매매,895-8,196500,서울특별시 강남구 도곡동,202505,개인
한신엠비씨,84,매매,895-8,219500,서울특별시 강남구 도곡동,202505,개인
한신트리플,28,매매,816-1,30000,서울특별시 서초구 방배동,202505,개인
한신플러스C,59,매매,23,72225,서울특별시 성북구 동소문동7가,202505,개인
한신휴2차,84,매매,897-1,70000,서울특별시 영등포구 대림동,202505,개인
한신휴플러스,59,매매,487,91000,서울특별시 동작구 본동,202505,개인
한신휴플러스,84,매매,487,111375,서울특별시 동작구 본동,202505,개인
한신휴플러스,114,매매,487,137000,서울특별시 동작구 본동,202505,개인
한신휴플러스(1280-0),50,매매,1280,59800,서울특별시 구로구 구로동,202505,개인
한신휴플러스그린파크,59,매매,1001,82000,서울특별시 동대문구 답십리동,202505,개인
한아프라임102동,84,매매,147-1,50000,서울특별시 금천구 독산동,202505,개인
한양,79,매매,38-19,66000,서울특별시 송파구 삼전동,202505,개인
한양,84,매매,54,155000,서울특별시 강동구 명일동,202505,개인
한양,87,매매,757,72000,서울특별시 노원구 상계동,202505,개인
한양,105,매매,42,295000,서울특별시 영등포구 여의도동,202505,개인
한양,124,매매,695,237500,서울특별시 광진구 자양동,202505,개인
한양,157,매매,695,278000,서울특별시 광진구 자양동,202505,개인
한양1,50,매매,388-33,52500,서울특별시 도봉구 쌍문동,202505,개인
한양1,66,매매,388-33,63375,서울특별시 도봉구 쌍문동,202505,개인
한양1차(영동한양),49,매매,490,295000,서울특별시 강남구 압구정동,202505,개인
한양2,28,매매,59,18500,서울특별시 도봉구 쌍문동,202505,개인
한양2,35,매매,59,24700,서울특별시 도봉구 쌍문동,202505,개인
한양2,48,매매,59,33000,서울특별시 도봉구 쌍문동,202505,개인
한양2,59,매매,59,37000,서울특별시 도봉구 쌍문동,202505,개인
한양2,76,매매,59,44500,서울특별시 도봉구 쌍문동,202505,개인
한양3,126,매매,225,218700,서울특별시 송파구 방이동,202505,개인
한양4,208,매매,486,887000,서울특별시 강남구 압구정동,202505,개인
한양5,100,매매,513,457500,서울특별시 강남구 압구정동,202505,개인
한양5,115,매매,513,600000,서울특별시 강남구 압구정동,202505,개인
한양6,83,매매,59-5,54300,서울특별시 도봉구 쌍문동,202505,개인
한양7,71,매매,158,47000,서울특별시 도봉구 쌍문동,202505,개인
한양I-Class,16,매매,787,13450,서울특별시 중구 황학동,202505,개인
한양수자인사가정파크,84,매매,1543,98000,서울특별시 중랑구 면목동,202505,개인
한양수자인에듀힐즈,76,매매,241,81000,서울특별시 구로구 항동,202505,개인
한양수자인에듀힐즈,84,매매,241,83000,서울특별시 구로구 항동,202505,개인
한양아이클래스구로,48,매매,493,41000,서울특별시 구로구 개봉동,202505,개인
한양아파트,137,매매,119,199000,서울특별시 송파구 송파동,202505,개인
한영(101),84,매매,274-51,50300,서울특별시 중랑구 중화동,202505,개인
한원힐트리움수유,27,매매,738,25000,서울특별시 강북구 수유동,202505,개인
한원힐트리움아파트,34,매매,465-55,41000,서울특별시 동대문구 답십리동,202505,개인
한인트윈빌,84,매매,717-29,59500,서울특별시 서대문구 연희동,202505,개인
한일써너스빌,84,매매,81-5,83750,서울특별시 중랑구 상봉동,202505,개인
한일유앤아이,59,매매,1309,69450,서울특별시 노원구 상계동,202505,개인
한일유앤아이,84,매매,1281,69500,서울특별시 구로구 구로동,202505,개인
한전우성1,81,매매,332,72000,서울특별시 강동구 길동,202505,개인
한진,59,매매,478,50267,서울특별시 구로구 개봉동,202505,개인
한진,84,매매,478,63767,서울특별시 구로구 개봉동,202505,개인
한진(609-1),59,매매,609-1,59400,서울특별시 성북구 돈암동,202505,개인
한진(609-1),84,매매,609-1,80500,서울특별시 성북구 돈암동,202505,개인
한진(609-1),113,매매,609-1,89000,서울특별시 성북구 돈암동,202505,개인
한진(609-1),132,매매,609-1,92750,서울특별시 성북구 돈암동,202505,개인
한진(609-1),152,매매,609-1,95250,서울특별시 성북구 돈암동,202505,개인
한진로즈힐,59,매매,579,59367,서울특별시 강서구 방화동,202505,개인
한진로즈힐,84,매매,579,65250,서울특별시 강서구 방화동,202505,개인
한진타운,59,매매,704,155625,서울특별시 성동구 성수동1가,202505,개인
한진타운,84,매매,704,180400,서울특별시 성동구 성수동1가,202505,개인
한진한화그랑빌,59,매매,18,79220,서울특별시 노원구 월계동,202505,개인
한진한화그랑빌,84,매매,18,90743,서울특별시 노원구 월계동,202505,개인
한진한화그랑빌,114,매매,18,105500,서울특별시 노원구 월계동,202505,개인
한진한화그랑빌,139,매매,18,104150,서울특별시 노원구 월계동,202505,개인
한진해모로,59,매매,578,58700,서울특별시 중랑구 망우동,202505,개인
한진해모로,84,매매,845,95250,서울특별시 중구 신당동,202505,개인
한진해모로,137,매매,578,70500,서울특별시 중랑구 망우동,202505,개인
한화꿈에그린,59,매매,598,62500,서울특별시 노원구 중계동,202505,개인
한화꿈에그린,84,매매,460,145225,서울특별시 마포구 공덕동,202505,개인
한화꿈에그린,84,매매,598,79500,서울특별시 노원구 중계동,202505,개인
한화꿈에그린TheFIRST,121,매매,606,132900,서울특별시 노원구 중계동,202505,개인
한화성원아파트,59,매매,731,38400,서울특별시 도봉구 방학동,202505,개인
