단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 거래금액(만원)
래미안도곡카운티,매매,106,서울특별시 강남구 도곡동,538-3,202507,2016,390000
래미안방배아트힐(1008-2),매매,127,서울특별시 서초구 방배동,1008-2,202507,2004,275000
래미안베라힐즈,매매,59,서울특별시 은평구 녹번동,283,202507,2019,104750
래미안베라힐즈,매매,84,서울특별시 은평구 녹번동,283,202507,2019,123300
래미안블레스티지,매매,84,서울특별시 강남구 개포동,1280,202507,2019,360000
래미안송파파인탑,매매,71,서울특별시 송파구 송파동,243,202507,2012,202500
래미안송파파인탑,매매,87,서울특별시 송파구 송파동,243,202507,2012,214500
래미안아트리치,매매,84,서울특별시 성북구 석관동,410,202507,2019,100000
래미안에스티움,매매,84,서울특별시 영등포구 신길동,4950,202507,2017,175000
래미안엘파인아파트,매매,84,서울특별시 동대문구 답십리동,1000,202507,2011,88000
래미안영등포프레비뉴,매매,84,서울특별시 영등포구 신길동,4945,202507,2015,148000
래미안월곡,매매,84,서울특별시 성북구 하월곡동,225,202507,2006,96000
래미안위브,매매,84,서울특별시 동대문구 답십리동,1003,202507,2014,138000
래미안이문2차,매매,59,서울특별시 동대문구 이문동,311,202507,2004,86000
래미안장안2차,매매,112,서울특별시 동대문구 장안동,329-3,202507,2007,121000
래미안장위퍼스트하이,매매,59,서울특별시 성북구 장위동,320,202507,2020,96800
래미안장위퍼스트하이,매매,84,서울특별시 성북구 장위동,320,202507,2020,111500
래미안장위퍼스트하이,매매,101,서울특별시 성북구 장위동,320,202507,2020,123000
래미안첼리투스,매매,124,서울특별시 용산구 이촌동,436,202507,2015,583000
래미안크레시티,매매,84,서울특별시 동대문구 전농동,690,202507,2014,146750
래미안트리베라1단지,매매,59,서울특별시 강북구 미아동,813,202507,2010,73625
래미안트리베라1단지,매매,84,서울특별시 강북구 미아동,813,202507,2010,96000
래미안파크팰리스,매매,59,서울특별시 송파구 가락동,165,202507,2007,167000
래미안퍼스티지,매매,84,서울특별시 서초구 반포동,18-1,202507,2009,480000
래미안펜타빌,매매,158,서울특별시 강남구 역삼동,713-7,202507,2007,379000
래미안포레카운티,매매,59,서울특별시 성북구 장위동,322,202507,2021,94500
래미안포레카운티,매매,84,서울특별시 성북구 장위동,322,202507,2021,108000
래미안힐스테이트고덕,매매,59,서울특별시 강동구 고덕동,688,202507,2016,164000
럭키,매매,84,서울특별시 도봉구 도봉동,595,202507,1992,55500
레이크팰리스,매매,59,서울특별시 송파구 잠실동,44,202507,2006,278750
롯데낙천대,매매,55,서울특별시 동작구 신대방동,713,202507,2003,84700
롯데낙천대,매매,133,서울특별시 종로구 평창동,72,202507,2001,140000
롯데캐슬,매매,59,서울특별시 중구 황학동,2545,202507,2008,90000
롯데캐슬,매매,84,서울특별시 양천구 신월동,1063,202507,2014,102100
롯데캐슬,매매,84,서울특별시 중구 황학동,2545,202507,2008,106500
롯데캐슬,매매,84,서울특별시 강남구 대치동,893,202507,2002,250000
롯데캐슬(1057-0),매매,59,서울특별시 양천구 신월동,1057,202507,2010,71000
롯데캐슬골든힐스,매매,84,서울특별시 성북구 길음동,1287-1,202507,2019,97500
롯데캐슬루나,매매,84,서울특별시 노원구 월계동,947,202507,2006,88500
롯데캐슬클라시아,매매,59,서울특별시 성북구 길음동,1289,202507,2022,122800
롯데캐슬퍼스트,매매,59,서울특별시 강동구 암사동,414-2,202507,2008,138000
롯데캐슬퍼스트,매매,84,서울특별시 강동구 암사동,414-2,202507,2008,164500
롯데캐슬퍼스트,매매,111,서울특별시 강동구 암사동,414-2,202507,2008,180000
롯데캐슬퍼스트,매매,112,서울특별시 강동구 암사동,414-2,202507,2008,168000
루체비스타,매매,24,서울특별시 강서구 화곡동,897-2,202507,2017,19500
리버뷰,매매,18,서울특별시 영등포구 당산동,121-130,202507,2015,16500
리버빌(삼성),매매,84,서울특별시 용산구 보광동,151,202507,2000,175000
리버스타운,매매,54,서울특별시 금천구 독산동,1006-139,202507,2016,35000
리버탑,매매,59,서울특별시 용산구 한남동,802,202507,2001,122000
리버힐삼성,매매,59,서울특별시 용산구 산천동,193,202507,2001,122000
리센츠,매매,27,서울특별시 송파구 잠실동,22,202507,2008,131333
리센츠,매매,84,서울특별시 송파구 잠실동,22,202507,2008,326750
리센츠,매매,124,서울특별시 송파구 잠실동,22,202507,2008,420000
리첸시아용산B,매매,84,서울특별시 용산구 문배동,40-31,202507,2010,154000
마곡13단지힐스테이트마스터,매매,59,서울특별시 강서구 마곡동,748,202507,2017,129000
마곡나루경남아파트,매매,84,서울특별시 강서구 마곡동,1577,202507,1991,72900
마곡삼성아파트,매매,59,서울특별시 강서구 마곡동,1478,202507,1998,43900
마곡수명산파크1단지,매매,84,서울특별시 강서구 내발산동,742,202507,2007,109000
마곡엠밸리8단지,매매,84,서울특별시 강서구 마곡동,741,202507,2016,142000
마곡엠밸리9단지,매매,59,서울특별시 강서구 마곡동,744,202507,2021,125500
마곡우림필유아파트,매매,84,서울특별시 강서구 마곡동,1467,202507,2003,85800
마곡우촌아파트,매매,28,서울특별시 강서구 방화동,907,202507,2022,46100
마곡중앙하이츠아파트,매매,51,서울특별시 강서구 방화동,852,202507,1994,55833
마포그랑자이,매매,84,서울특별시 마포구 대흥동,806,202507,2020,250000
마포웨스트리버태영데시앙,매매,84,서울특별시 마포구 창전동,449,202507,2019,164900
마포중동현대,매매,59,서울특별시 마포구 중동,392,202507,2001,79000
마포한강아이파크,매매,59,서울특별시 마포구 망원동,521,202507,2019,120000
마포한강아이파크,매매,111,서울특별시 마포구 망원동,521,202507,2019,196000
매봉삼성,매매,59,서울특별시 강남구 도곡동,966,202507,1999,157000
명일우성,매매,133,서울특별시 강동구 명일동,42,202507,1986,193000
명일지에스아파트,매매,59,서울특별시 강동구 명일동,332,202507,1999,83000
명일지에스아파트,매매,84,서울특별시 강동구 명일동,332,202507,1999,104500
목동롯데캐슬마에스트로,매매,59,서울특별시 양천구 목동,965,202507,2019,109500
목동성원(926-8),매매,59,서울특별시 양천구 목동,926-8,202507,1997,129000
목동센트럴아이파크위브2단지,매매,59,서울특별시 양천구 신월동,1076,202507,2020,72000
목동센트럴아이파크위브2단지,매매,84,서울특별시 양천구 신월동,1076,202507,2020,115000
목동신시가지1,매매,65,서울특별시 양천구 목동,901,202507,1985,236000
목동신시가지1,매매,66,서울특별시 양천구 목동,901,202507,1985,234000
목동신시가지1,매매,125,서울특별시 양천구 목동,901,202507,1985,345000
목동신시가지1,매매,154,서울특별시 양천구 목동,901,202507,1985,347500
목동신시가지10,매매,53,서울특별시 양천구 신정동,311,202507,1988,171333
목동신시가지10,매매,70,서울특별시 양천구 신정동,311,202507,1988,192000
목동신시가지10,매매,105,서울특별시 양천구 신정동,311,202507,1987,263000
목동신시가지10,매매,106,서울특별시 양천구 신정동,311,202507,1987,260000
목동신시가지11,매매,51,서울특별시 양천구 신정동,325,202507,1988,167500
목동신시가지11,매매,59,서울특별시 양천구 신정동,325,202507,1988,180000
목동신시가지11,매매,66,서울특별시 양천구 신정동,325,202507,1988,200000
목동신시가지12,매매,53,서울특별시 양천구 신정동,326,202507,1988,179000
목동신시가지12,매매,56,서울특별시 양천구 신정동,326,202507,1988,176500
목동신시가지12,매매,72,서울특별시 양천구 신정동,326,202507,1988,181000
목동신시가지13,매매,70,서울특별시 양천구 신정동,327,202507,1987,212000
목동신시가지13,매매,98,서울특별시 양천구 신정동,327,202507,1987,265000
목동신시가지13,매매,124,서울특별시 양천구 신정동,327,202507,1987,275000
목동신시가지14,매매,55,서울특별시 양천구 신정동,329,202507,1988,167500
목동신시가지14,매매,83,서울특별시 양천구 신정동,329,202507,1988,231667
목동신시가지3,매매,122,서울특별시 양천구 목동,903,202507,1986,219000
목동신시가지4,매매,67,서울특별시 양천구 목동,904,202507,1986,235000
목동신시가지4,매매,96,서울특별시 양천구 목동,904,202507,1986,280000
목동신시가지5,매매,122,서울특별시 양천구 목동,912,202507,1986,264000
목동신시가지5,매매,152,서울특별시 양천구 목동,912,202507,1986,389000
목동신시가지7,매매,53,서울특별시 양천구 목동,925,202507,1988,190000
목동신시가지7,매매,66,서울특별시 양천구 목동,925,202507,1986,261400
목동신시가지7,매매,101,서울특별시 양천구 목동,925,202507,1986,330000
목동신시가지8,매매,54,서울특별시 양천구 신정동,314,202507,1987,185300
목동신시가지9,매매,53,서울특별시 양천구 신정동,312,202507,1987,188500
목동우성2,매매,84,서울특별시 양천구 신정동,337,202507,2000,97800
목동트윈빌,매매,73,서울특별시 양천구 목동,905-22,202507,2000,107000
목동파크자이(101동~108동),매매,84,서울특별시 양천구 신정동,1325,202507,2019,155000
목동현대3차,매매,84,서울특별시 양천구 신정동,1279,202507,1997,141000
목동현대3차,매매,101,서울특별시 양천구 신정동,1279,202507,1997,154500
목동현대3차,매매,114,서울특별시 양천구 신정동,1279,202507,1997,163500
목화,매매,84,서울특별시 용산구 청파동1가,84-3,202507,2004,98000
무림,매매,56,서울특별시 영등포구 대림동,993-8,202507,1981,60000
무악재한화,매매,113,서울특별시 서대문구 홍제동,464,202507,2001,112000
무학현대,매매,84,서울특별시 성동구 하왕십리동,992,202507,1996,98000
묵동자이(2단지),매매,101,서울특별시 중랑구 묵동,170-1,202507,2010,100500
묵동포레시타,매매,18,서울특별시 중랑구 묵동,393,202507,2013,13900
문래미원,매매,84,서울특별시 영등포구 문래동6가,54,202507,1996,91400
문래현대5차,매매,84,서울특별시 영등포구 문래동5가,23-1,202507,1992,81000
문래힐스테이트,매매,119,서울특별시 영등포구 문래동3가,94,202507,2003,160000
문정가락현대1차,매매,123,서울특별시 송파구 문정동,3,202507,1984,169000
문정대우푸르지오2차,매매,59,서울특별시 송파구 문정동,19,202507,2001,106500
문정래미안,매매,120,서울특별시 송파구 문정동,1,202507,2004,171333
문정래미안,매매,133,서울특별시 송파구 문정동,1,202507,2004,169000
문정시영,매매,25,서울특별시 송파구 문정동,145,202507,1989,47000
문정시영,매매,39,서울특별시 송파구 문정동,145,202507,1989,65850
문정시영,매매,46,서울특별시 송파구 문정동,145,202507,1989,77000
미래하임(아파트),매매,44,서울특별시 은평구 신사동,229-24,202507,2015,33000
미륭,매매,51,서울특별시 노원구 월계동,13,202507,1986,77900
미성,매매,33,서울특별시 노원구 월계동,13,202507,1986,62500
미성,매매,37,서울특별시 구로구 신도림동,290,202507,1989,45000
미원2,매매,59,서울특별시 마포구 망원동,433-9,202507,1997,63500
박석고개1단지힐스테이트(101~111동)BL2-12,매매,59,서울특별시 은평구 진관동,101,202507,2009,83800
박석고개1단지힐스테이트(116~131동)BL2-1,매매,59,서울특별시 은평구 진관동,102,202507,2009,88500
박석고개1단지힐스테이트(116~131동)BL2-1,매매,84,서울특별시 은평구 진관동,102,202507,2009,100500
반도,매매,136,서울특별시 용산구 이촌동,301-170,202507,1977,349000
반포리체,매매,84,서울특별시 서초구 반포동,30-26,202507,2010,430000
반포미도,매매,84,서울특별시 서초구 반포동,60-4,202507,1987,300000
반포미도2차아파트,매매,71,서울특별시 서초구 반포동,60-5,202507,1989,290000
반포자이,매매,194,서울특별시 서초구 반포동,20-43,202507,2009,650000
밤섬경남아너스빌,매매,84,서울특별시 마포구 신수동,459,202507,2009,131000
방배2차현대홈타운,매매,59,서울특별시 서초구 방배동,2001,202507,2001,190000
방배그랑자이,매매,84,서울특별시 서초구 방배동,3283,202507,2021,330000
방이금호어울림,매매,59,서울특별시 송파구 방이동,157,202507,2001,93000
방학동삼성래미안2,매매,84,서울특별시 도봉구 방학동,715-12,202507,2002,82500
방화메이빌,매매,50,서울특별시 강서구 방화동,902,202507,2017,48800
백련산에스케이뷰아이파크,매매,59,서울특별시 은평구 응암동,767,202507,2020,87750
백련산해모로,매매,59,서울특별시 은평구 응암동,768,202507,2020,79000
백련산힐스테이트1차,매매,59,서울특별시 은평구 응암동,759,202507,2011,70000
백련산힐스테이트2차,매매,59,서울특별시 은평구 응암동,760,202507,2011,73000
백련산힐스테이트2차,매매,84,서울특별시 은평구 응암동,760,202507,2011,84500
백련산힐스테이트3차,매매,59,서울특별시 은평구 응암동,761,202507,2011,76500
백련산힐스테이트3차,매매,84,서울특별시 은평구 응암동,761,202507,2011,81000
백조,매매,64,서울특별시 도봉구 쌍문동,724,202507,1981,38000
번동금호어울림,매매,84,서울특별시 강북구 번동,656,202507,1998,43700
범양프레체,매매,17,서울특별시 중랑구 중화동,208-4,202507,2012,11133
벽산,매매,59,서울특별시 금천구 시흥동,1010,202507,2000,38000
벽산,매매,59,서울특별시 노원구 상계동,173-1,202507,1989,45600
벽산,매매,59,서울특별시 중랑구 신내동,437,202507,2000,46350
벽산,매매,75,서울특별시 노원구 상계동,173-1,202507,1989,57500
벽산,매매,84,서울특별시 구로구 고척동,334,202507,2003,89967
벽산,매매,114,서울특별시 금천구 시흥동,1010,202507,2000,55500
벽산,매매,114,서울특별시 성동구 금호동1가,633,202507,2001,135000
벽산라이브파크,매매,59,서울특별시 강북구 미아동,1354,202507,2004,53500
벽산라이브파크,매매,60,서울특별시 강북구 미아동,1354,202507,2004,56700
벽산블루밍,매매,59,서울특별시 관악구 봉천동,1718,202507,2005,77760
벽산블루밍,매매,84,서울특별시 관악구 봉천동,1718,202507,2005,93000
벽산블루밍,매매,114,서울특별시 관악구 봉천동,1718,202507,2005,100750
벽산아파트1,매매,52,서울특별시 도봉구 방학동,275,202507,1991,30500
보라매 신동아 파밀리에,매매,84,서울특별시 영등포구 대림동,1125,202507,2016,94000
보라매경남아너스빌,매매,59,서울특별시 영등포구 신길동,4780,202507,2005,85000
보라매삼성,매매,84,서울특별시 관악구 봉천동,1698-1,202507,1996,70000
보라매에스케이뷰,매매,59,서울특별시 영등포구 신길동,4958,202507,2020,142250
보라매우성,매매,113,서울특별시 관악구 봉천동,1696,202507,1995,87000
보라매자이더포레스트,매매,59,서울특별시 동작구 신대방동,724,202507,2021,127433
보람아파트,매매,68,서울특별시 노원구 상계동,639,202507,1988,62700
보문파크뷰자이,매매,59,서울특별시 성북구 보문동6가,458,202507,2017,97500
봉천동아,매매,84,서울특별시 관악구 봉천동,1703,202507,2000,92000
봉천동아,매매,114,서울특별시 관악구 봉천동,1703,202507,2000,103000
부영3,매매,89,서울특별시 양천구 목동,908-34,202507,2000,162000
북가좌삼호,매매,114,서울특별시 서대문구 북가좌동,449,202507,1996,87000
북한산대창센시티,매매,59,서울특별시 은평구 불광동,71-16,202507,2004,59000
북한산대창센시티,매매,84,서울특별시 은평구 불광동,71-16,202507,2004,59500
북한산아이파크5차,매매,101,서울특별시 도봉구 창동,825,202507,2004,103000
북한산아이파크5차,매매,165,서울특별시 도봉구 창동,825,202507,2004,141500
북한산푸르지오,매매,59,서울특별시 은평구 녹번동,281,202507,2015,93000
북한산현대홈타운,매매,59,서울특별시 은평구 불광동,633,202507,2004,77800
북한산현대힐스테이트3차아파트,매매,59,서울특별시 은평구 불광동,641,202507,2010,78500
북한산현대힐스테이트3차아파트,매매,84,서울특별시 은평구 불광동,641,202507,2010,89800
북한산힐스테이트1차아파트,매매,59,서울특별시 은평구 불광동,635,202507,2009,77000
북한산힐스테이트7차,매매,59,서울특별시 은평구 불광동,643,202507,2011,95500
북한산힐스테이트7차,매매,84,서울특별시 은평구 불광동,643,202507,2011,113000
불광롯데캐슬,매매,59,서울특별시 은평구 불광동,645,202507,2018,91500
브라운스톤공덕아파트,매매,114,서울특별시 마포구 신공덕동,170,202507,2009,218000
브라운스톤남산,매매,166,서울특별시 용산구 후암동,458,202507,2004,167000
브라운스톤방배,매매,114,서울특별시 서초구 방배동,899-16,202507,2005,253000
브라운스톤쌍문,매매,59,서울특별시 도봉구 쌍문동,729,202507,2006,52000
브라운스톤태릉,매매,83,서울특별시 중랑구 묵동,387,202507,2004,87500
비선아파트,매매,48,서울특별시 노원구 공릉동,109,202507,1999,40000
비즈트위트레드,매매,20,서울특별시 구로구 구로동,104-8,202507,2016,15000
사가정센트럴아이파크,매매,84,서울특별시 중랑구 면목동,1545,202507,2020,124500
사당자이,매매,60,서울특별시 동작구 사당동,1139,202507,1999,84500
사당자이,매매,84,서울특별시 동작구 사당동,1139,202507,1999,100750
사당휴브리지(206-127),매매,12,서울특별시 동작구 사당동,206-127,202507,2015,14200
사슴3,매매,33,서울특별시 노원구 월계동,320-11,202507,1995,34000
산업인,매매,47,서울특별시 구로구 고척동,57-9,202507,1976,23333
산호,매매,40,서울특별시 용산구 원효로4가,118-16,202507,1977,149000
삼각산아이원,매매,59,서울특별시 강북구 미아동,1357,202507,2003,58500
삼각산아이원,매매,84,서울특별시 강북구 미아동,1357,202507,2003,69975
삼각산아이원,매매,114,서울특별시 강북구 미아동,1357,202507,2003,79300
삼두,매매,42,서울특별시 영등포구 신길동,2-3,202507,1987,53000
삼두,매매,43,서울특별시 영등포구 신길동,2-3,202507,1987,52500
삼부,매매,77,서울특별시 영등포구 여의도동,30-2,202507,1976,360000
삼부,매매,146,서울특별시 영등포구 여의도동,30-2,202507,1977,510500
삼성,매매,60,서울특별시 영등포구 신길동,4759,202507,1984,76000
삼성,매매,73,서울특별시 송파구 오금동,160,202507,1989,97500
삼성,매매,84,서울특별시 종로구 평창동,596,202507,1998,80500
삼성동롯데아파트,매매,59,서울특별시 강남구 삼성동,17,202507,2000,200000
삼성동중앙하이츠빌리지,매매,59,서울특별시 강남구 삼성동,14-1,202507,2004,253500
삼성동힐스테이트 1단지,매매,31,서울특별시 강남구 삼성동,16-2,202507,2008,137000
삼성래미안,매매,56,서울특별시 구로구 구로동,256-1,202507,2004,67700
삼성래미안,매매,58,서울특별시 구로구 구로동,256-1,202507,2004,76250
삼성래미안,매매,59,서울특별시 용산구 도원동,23,202507,2001,124500
삼성래미안,매매,59,서울특별시 영등포구 신길동,4934,202507,2001,84175
삼성래미안,매매,78,서울특별시 구로구 구로동,256-1,202507,2004,85000
삼성래미안,매매,84,서울특별시 용산구 도원동,23,202507,2001,153500
삼성래미안,매매,84,서울특별시 도봉구 창동,45,202507,1992,72000
삼성래미안,매매,84,서울특별시 강남구 도곡동,91-5,202507,2001,310000
삼성래미안1,매매,84,서울특별시 서초구 방배동,2626,202507,2003,181000
삼성래미안트리베라2단지,매매,84,서울특별시 강북구 미아동,812,202507,2010,87933
삼성산주공(주공3단지),매매,58,서울특별시 관악구 신림동,1714,202507,2000,53700
삼성산주공(주공3단지),매매,83,서울특별시 관악구 신림동,1714,202507,2000,59500
삼성산주공(주공3단지),매매,113,서울특별시 관악구 신림동,1714,202507,2000,73000
삼성타운,매매,59,서울특별시 은평구 대조동,231,202507,1997,53800
삼성한마음,매매,59,서울특별시 강서구 염창동,244-2,202507,1995,74500
삼성한마음,매매,84,서울특별시 강서구 염창동,244-2,202507,1995,90000
삼성한사랑1,매매,59,서울특별시 강서구 등촌동,632-4,202507,1997,68200
삼익그린2차,매매,42,서울특별시 강동구 명일동,15,202507,1983,114000
삼익그린2차,매매,107,서울특별시 강동구 명일동,15,202507,1984,209900
삼익선경,매매,107,서울특별시 노원구 하계동,255-1,202507,1993,88600
삼익세라믹,매매,58,서울특별시 도봉구 쌍문동,56,202507,1988,38000
삼익세라믹,매매,79,서울특별시 도봉구 쌍문동,56,202507,1988,55000
삼익세라믹아파트,매매,84,서울특별시 도봉구 방학동,274,202507,1988,53500
삼익아파트.상가동,매매,59,서울특별시 중랑구 중화동,438,202507,1995,36000
삼익파크맨션,매매,59,서울특별시 강동구 길동,53,202507,1983,89500
삼익파크맨션,매매,95,서울특별시 강동구 길동,53,202507,1983,133000
삼익포레스트아파트,매매,51,서울특별시 노원구 공릉동,737,202507,1995,43000
삼창,매매,56,서울특별시 노원구 월계동,448-3,202507,1984,43000
삼천리,매매,59,서울특별시 영등포구 양평동3가,24,202507,2000,86800
삼풍아파트,매매,79,서울특별시 서초구 서초동,1685,202507,1988,335000
삼풍아파트,매매,165,서울특별시 서초구 서초동,1685,202507,1988,450000
삼형아파트,매매,99,서울특별시 송파구 문정동,96-12,202507,2002,75000
삼환,매매,59,서울특별시 구로구 개봉동,470,202507,1995,52500
삼환,매매,59,서울특별시 영등포구 영등포동8가,76-1,202507,1999,104000
삼환,매매,72,서울특별시 송파구 가락동,176,202507,1984,159267
삼환,매매,121,서울특별시 송파구 가락동,176,202507,1984,182500
상계2차중앙하이츠,매매,59,서울특별시 노원구 상계동,1282,202507,1998,58450
상계2차중앙하이츠,매매,84,서울특별시 노원구 상계동,1282,202507,1998,83800
