단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
사당롯데캐슬골든포레,월세,84,서울특별시 동작구 사당동,1160,202506,202506~202706,5000,215
사당우성2,월세,84,서울특별시 동작구 사당동,105,202506,202507~202707,17500,175
사당자이,월세,59,서울특별시 동작구 사당동,1139,202506,202509~202709,35000,13
사당자이,월세,60,서울특별시 동작구 사당동,1139,202506,202507~202707,17500,108
사당자이,월세,84,서울특별시 동작구 사당동,1139,202506,202508~202708,15000,180
사당해그린,월세,84,서울특별시 동작구 사당동,1145,202506,202507~202602,2000,125
사슴3,월세,33,서울특별시 노원구 월계동,320-11,202506,202507~202706,1000,70
사슴3,월세,39,서울특별시 노원구 월계동,320-11,202506,202507~202707,2000,72
산업인,월세,47,서울특별시 구로구 고척동,57-9,202506,202506~202706,1000,45
산호시티빌,월세,41,서울특별시 금천구 시흥동,999-1,202506,202507~202707,3000,60
삼각산아이원,월세,84,서울특별시 강북구 미아동,1357,202506,202507~202707,5000,165
삼각산아이원(임대),월세,24,서울특별시 강북구 미아동,1357-2,202506,202504~202706,2026,8
삼동5,월세,76,서울특별시 양천구 신월동,559-5,202506,202508~202708,7000,100
삼라마이다스빌2,월세,83,서울특별시 용산구 문배동,40-19,202506,202507~202706,5000,280
삼부컨비니언,월세,84,서울특별시 성북구 길음동,1276,202506,202506~202606,0,200
삼산금호,월세,49,서울특별시 성동구 금호동4가,180,202506,202509~202709,20000,30
삼선에스케이뷰,월세,59,서울특별시 성북구 삼선동3가,116,202506,202510~202710,35000,100
삼선푸르지오,월세,59,서울특별시 성북구 삼선동2가,425,202506,202508~202708,30000,75
삼선현대힐스테이트,월세,114,서울특별시 성북구 삼선동2가,420,202506,202507~202707,5000,155
삼성,월세,41,서울특별시 영등포구 신길동,4759,202506,202506~202706,4950,60
삼성,월세,59,서울특별시 성동구 마장동,817,202506,202508~202708,20000,135
삼성,월세,59,서울특별시 중구 신당동,843,202506,202509~202709,10000,150
삼성,월세,73,서울특별시 영등포구 신길동,4759,202506,202507~202707,10000,120
삼성,월세,84,서울특별시 송파구 오금동,160,202506,202506~202706,24000,50
삼성,월세,84,서울특별시 마포구 도화동,550,202506,202507~202707,30000,180
삼성,월세,84,서울특별시 노원구 중계동,593,202506,202508~202708,27000,110
삼성,월세,84,서울특별시 강남구 수서동,747,202506,202508~202707,50000,140
삼성,월세,84,서울특별시 중구 신당동,843,202506,202508~202708,17500,212
삼성,월세,114,서울특별시 중구 신당동,843,202506,202507~202707,20000,240
삼성동롯데아파트,월세,59,서울특별시 강남구 삼성동,17,202506,202508~202707,5000,280
삼성동롯데아파트,월세,91,서울특별시 강남구 삼성동,17,202506,202508~202708,85000,130
삼성동마에스트로,월세,20,서울특별시 강남구 삼성동,140-32,202506,202508~202708,14400,42
삼성동에스케이뷰,월세,136,서울특별시 강남구 삼성동,101,202506,202507~202707,15000,480
삼성동중앙하이츠빌리지,월세,84,서울특별시 강남구 삼성동,14-1,202506,202511~202711,90000,40
삼성동헤렌하우스2(82-4),월세,137,서울특별시 강남구 삼성동,82-4,202506,202510~202710,100000,350
삼성동힐스테이트 1단지,월세,31,서울특별시 강남구 삼성동,16-2,202506,202507~202707,13750,164
삼성동힐스테이트 1단지,월세,84,서울특별시 강남구 삼성동,16-2,202506,202508~202707,90000,130
삼성래미안,월세,56,서울특별시 구로구 구로동,256-1,202506,202506~202706,1000,130
삼성래미안,월세,59,서울특별시 용산구 도원동,23,202506,202508~202708,18000,152
삼성래미안,월세,59,서울특별시 동작구 본동,492,202506,202506~202706,40000,60
삼성래미안,월세,78,서울특별시 구로구 구로동,256-1,202506,202508~202708,5000,177
삼성래미안,월세,84,서울특별시 용산구 도원동,23,202506,202508~202708,17000,183
삼성래미안,월세,84,서울특별시 도봉구 창동,45,202506,202509~202709,14333,123
삼성래미안,월세,84,서울특별시 강남구 도곡동,91-5,202506,202507~202707,92000,60
삼성래미안,월세,114,서울특별시 동작구 사당동,1133,202506,202508~202708,30000,180
삼성래미안1,월세,59,서울특별시 서초구 방배동,2626,202506,202509~202709,45000,100
삼성래미안트리베라2단지,월세,58,서울특별시 강북구 미아동,812,202506,202508~202708,5000,150
삼성래미안트리베라2단지,월세,59,서울특별시 강북구 미아동,812,202506,202507~202707,20000,97
삼성래미안트리베라2단지,월세,84,서울특별시 강북구 미아동,812,202506,202507~202707,20000,138
삼성보라매옴니타워,월세,164,서울특별시 동작구 신대방동,395-62,202506,202509~202702,43000,210
삼성사이버빌리지,월세,84,서울특별시 중구 중림동,200,202506,202509~202709,40000,120
삼성쉐르빌,월세,84,서울특별시 성동구 도선동,69,202506,202507~202707,50000,50
삼성아트빌(715-32),월세,61,서울특별시 관악구 신림동,715-32,202506,202508~202708,4000,90
삼성청담아파트,월세,59,서울특별시 강남구 청담동,42,202506,202506~202706,10000,300
삼성타운,월세,59,서울특별시 은평구 대조동,231,202506,202507~202707,10000,80
삼성팰리스(71-16),월세,109,서울특별시 강남구 삼성동,71-16,202506,202508~202708,10000,450
삼성홈타운,월세,14,서울특별시 성동구 마장동,834,202506,202506~202706,1000,70
삼성홈타운,월세,52,서울특별시 중구 신당동,849,202506,202508~202708,8000,140
삼익,월세,49,서울특별시 강남구 수서동,708,202506,202508~202708,15000,140
삼익,월세,59,서울특별시 금천구 시흥동,5-13,202506,202508~202708,3433,87
삼익,월세,59,서울특별시 양천구 목동,933,202506,202506~202706,20000,160
삼익,월세,60,서울특별시 영등포구 당산동3가,394,202506,202507~202707,17000,60
삼익,월세,84,서울특별시 강남구 수서동,708,202506,202509~202708,10000,260
삼익,월세,104,서울특별시 용산구 이촌동,300-301,202506,202509~202709,10000,190
삼익(2단지),월세,84,서울특별시 구로구 고척동,331,202506,202506~202706,10000,107
삼익가든,월세,72,서울특별시 강동구 명일동,270,202506,202508~202708,17000,110
삼익그린2차,월세,42,서울특별시 강동구 명일동,15,202506,202507~202607,1000,100
삼익그린2차,월세,54,서울특별시 강동구 명일동,15,202506,202508~202708,7500,100
삼익그린2차,월세,66,서울특별시 강동구 명일동,15,202506,202508~202708,14480,108
삼익그린2차,월세,128,서울특별시 강동구 명일동,15,202506,202506~202612,0,180
삼익대청아파트,월세,51,서울특별시 강남구 개포동,12,202506,202508~202708,22500,118
삼익대청아파트,월세,60,서울특별시 강남구 개포동,12,202506,202509~202709,30000,150
삼익세라믹,월세,42,서울특별시 도봉구 쌍문동,56,202506,202506~202706,2000,75
삼익세라믹,월세,79,서울특별시 도봉구 쌍문동,56,202506,202508~202708,20000,50
삼익세라믹아파트,월세,58,서울특별시 도봉구 방학동,274,202506,202509~202708,3000,80
삼익파크맨션,월세,55,서울특별시 강동구 길동,53,202506,202507~202707,4000,70
삼익파크맨션,월세,62,서울특별시 강동구 길동,53,202506,202508~202708,10000,75
삼익파크맨션,월세,72,서울특별시 강동구 길동,53,202506,202508~202708,5000,120
삼익포레스트아파트,월세,51,서울특별시 노원구 공릉동,737,202506,202507~202707,500,115
삼전솔하임3차,월세,15,서울특별시 성북구 하월곡동,88-510,202506,202506~202606,1000,60
삼전솔하임4차,월세,15,서울특별시 종로구 숭인동,318-2,202506,202506~202706,833,65
삼정,월세,94,서울특별시 서초구 반포동,577-46,202506,202509~202709,65000,90
삼정그린뷰,월세,84,서울특별시 양천구 신월동,1041,202506,202507~202707,37000,20
삼정아트테라스정동,월세,18,서울특별시 중구 정동,37,202506,202506~202601,1000,120
삼창타워주상프라자,월세,84,서울특별시 노원구 중계동,584-1,202506,202506~202705,10000,110
삼천리,월세,134,서울특별시 구로구 오류동,340,202506,202507~202707,5000,180
삼풍아파트,월세,79,서울특별시 서초구 서초동,1685,202506,202509~202709,30000,245
삼호,월세,84,서울특별시 구로구 개봉동,471,202506,202506~202706,10000,110
삼호1동~3동,월세,80,서울특별시 서초구 방배동,770-1,202506,202507~202707,5500,158
삼호1동~3동,월세,81,서울특별시 서초구 방배동,770-1,202506,202507~202512,12500,142
삼호2,월세,177,서울특별시 서초구 방배동,758-4,202506,202508~202708,50000,200
삼호3,월세,59,서울특별시 노원구 월계동,13,202506,202508~202708,3000,100
삼호4,월세,50,서울특별시 노원구 월계동,12,202506,202507~202707,3500,72
삼환,월세,59,서울특별시 영등포구 신길동,897-1,202506,202508~202708,4000,146
삼환,월세,84,서울특별시 강동구 명일동,47,202506,202509~202709,6000,170
삼환,월세,84,서울특별시 영등포구 신길동,897-1,202506,202509~202709,26000,72
삼환(101동),월세,57,서울특별시 강남구 청담동,10,202506,202507~202707,10000,200
삼환나띠르빌(1002-7),월세,92,서울특별시 서초구 방배동,1002-7,202506,202507~202707,45000,150
삼환나띠르빌(1002-8),월세,84,서울특별시 서초구 방배동,1002-8,202506,202507~202707,30000,220
삼환도봉,월세,73,서울특별시 도봉구 도봉동,87,202506,202507~202707,5000,82
삼환로즈빌,월세,59,서울특별시 구로구 고척동,336,202506,202507~202707,10000,100
삼환로즈빌,월세,84,서울특별시 구로구 고척동,336,202506,202509~202709,7000,170
삼희,월세,58,서울특별시 동대문구 답십리동,530-5,202506,202506~202706,12000,70
상계대림,월세,59,서울특별시 노원구 상계동,172,202506,202507~202707,21000,10
상계주공1(고층),월세,32,서울특별시 노원구 상계동,765,202506,202507~202707,5500,47
상계주공1(고층),월세,41,서울특별시 노원구 상계동,765,202506,202506~202706,2000,72
상계주공1(고층),월세,49,서울특별시 노원구 상계동,765,202506,202507~202707,2000,85
상계주공1(고층),월세,58,서울특별시 노원구 상계동,765,202506,202507~202707,10333,73
상계주공1(고층),월세,68,서울특별시 노원구 상계동,765,202506,202506~202706,1420,16
상계주공10(고층),월세,45,서울특별시 노원구 상계동,666,202506,202507~202707,3000,70
상계주공10(고층),월세,49,서울특별시 노원구 상계동,666,202506,202507~202707,16000,13
상계주공10(고층),월세,58,서울특별시 노원구 상계동,666,202506,202508~202708,3500,105
상계주공10(고층),월세,68,서울특별시 노원구 상계동,666,202506,202508~202708,5000,90
상계주공10(저층),월세,47,서울특별시 노원구 상계동,666,202506,202508~202708,17000,20
상계주공12(고층),월세,41,서울특별시 노원구 상계동,647,202506,202507~202707,1370,74
상계주공12(고층),월세,49,서울특별시 노원구 상계동,647,202506,202508~202708,11000,52
상계주공12(고층),월세,58,서울특별시 노원구 상계동,647,202506,202508~202708,5000,90
상계주공13(고층),월세,45,서울특별시 노원구 상계동,637,202506,202507~202707,5000,55
상계주공14(고층),월세,41,서울특별시 노원구 상계동,626,202506,202506~202706,1500,66
상계주공14(고층),월세,45,서울특별시 노원구 상계동,626,202506,202506~202706,1750,79
상계주공14(고층),월세,49,서울특별시 노원구 상계동,626,202506,202507~202707,4750,72
상계주공14(고층),월세,59,서울특별시 노원구 상계동,626,202506,202506~202605,1000,45
상계주공14(저층),월세,71,서울특별시 노원구 상계동,626,202506,202508~202708,5000,80
"상계주공15(고층,공무원임대)",월세,41,서울특별시 노원구 상계동,624,202506,202507~202707,4709,28
"상계주공15(고층,공무원임대)",월세,49,서울특별시 노원구 상계동,624,202506,202507~202707,6469,32
상계주공16(고층),월세,45,서울특별시 노원구 상계동,624,202506,202507~202707,750,95
상계주공2(고층),월세,32,서울특별시 노원구 상계동,740,202506,202506~202706,1400,66
상계주공2(고층),월세,58,서울특별시 노원구 상계동,740,202506,202509~202709,2500,100
상계주공2(저층),월세,46,서울특별시 노원구 상계동,740,202506,202507~202707,2000,80
상계주공3(고층),월세,32,서울특별시 노원구 상계동,730-2,202506,202508~202708,1500,65
상계주공3(고층),월세,58,서울특별시 노원구 상계동,730-2,202506,202506~202706,2000,100
상계주공4(고층),월세,32,서울특별시 노원구 상계동,749-5,202506,202508~202708,1000,64
상계주공4(고층),월세,37,서울특별시 노원구 상계동,749-5,202506,202506~202706,1500,78
상계주공4(고층),월세,41,서울특별시 노원구 상계동,749-5,202506,202507~202707,1000,75
상계주공4(고층),월세,49,서울특별시 노원구 상계동,749-5,202506,202508~202608,2000,67
상계주공5(저층),월세,31,서울특별시 노원구 상계동,721,202506,202507~202707,917,48
상계주공6(고층),월세,32,서울특별시 노원구 상계동,720,202506,202506~202706,1000,70
상계주공6(고층),월세,41,서울특별시 노원구 상계동,720,202506,202506~202706,1500,75
상계주공6(고층),월세,49,서울특별시 노원구 상계동,720,202506,202509~202709,3500,82
상계주공6(고층),월세,58,서울특별시 노원구 상계동,720,202506,202507~202707,9000,71
상계주공6(고층),월세,59,서울특별시 노원구 상계동,720,202506,202509~202709,3500,90
상계주공7(고층),월세,41,서울특별시 노원구 상계동,691,202506,202507~202607,6233,44
상계주공7(고층),월세,45,서울특별시 노원구 상계동,691,202506,202508~202708,2000,80
상계주공7(고층),월세,49,서울특별시 노원구 상계동,691,202506,202507~202707,7833,60
상계주공7(고층),월세,58,서울특별시 노원구 상계동,691,202506,202507~202707,3000,110
상계주공7(고층),월세,59,서울특별시 노원구 상계동,691,202506,202506~202606,3000,120
상계주공9(고층),월세,45,서울특별시 노원구 상계동,670,202506,202506~202706,2500,82
상계주공9(고층),월세,49,서울특별시 노원구 상계동,670,202506,202508~202708,3000,89
상계주공9(고층),월세,58,서울특별시 노원구 상계동,670,202506,202507~202707,3000,110
상도동래미안1차,월세,59,서울특별시 동작구 상도동,450,202506,202509~202709,26250,74
상도동삼호아파트,월세,114,서울특별시 동작구 상도동,408,202506,202509~202709,25000,140
상도에스에이치빌,월세,32,서울특별시 동작구 상도동,430,202506,202506~202708,3801,7
상도역롯데캐슬파크엘,월세,59,서울특별시 동작구 상도동,904,202506,202507~202707,38000,120
상도역롯데캐슬파크엘,월세,74,서울특별시 동작구 상도동,904,202506,202506~202706,40000,70
상도역롯데캐슬파크엘,월세,84,서울특별시 동작구 상도동,904,202506,202508~202708,46667,103
상도파크자이,월세,72,서울특별시 동작구 상도동,900,202506,202507~202707,25000,180
상도현진에버빌,월세,13,서울특별시 동작구 상도1동,475,202506,202507~202607,2000,58
상도현진에버빌,월세,14,서울특별시 동작구 상도1동,475,202506,202507~202607,4000,42
상도휴엔하임,월세,14,서울특별시 동작구 상도동,363-164,202506,202506~202606,2333,55
상록,월세,57,서울특별시 마포구 염리동,515-1,202506,202508~202708,40000,10
상록,월세,58,서울특별시 마포구 염리동,515-1,202506,202508~202708,11333,142
상록수,월세,84,서울특별시 강남구 일원동,734,202506,202508~202708,20000,260
상림마을6단지푸르지오(622~629동)BL1-5,월세,59,서울특별시 은평구 진관동,5,202506,202503~202705,11025,16
상림마을7단지아이파크(730~742동)BL1-14,월세,101,서울특별시 은평구 진관동,10,202506,202508~202708,30000,120
상림빌딩,월세,17,서울특별시 구로구 신도림동,328-4,202506,202506~202512,500,102
상림빌딩,월세,20,서울특별시 구로구 신도림동,328-4,202506,202506~202606,500,99
상봉듀오트리스,월세,117,서울특별시 중랑구 상봉동,501,202506,202507~202707,30000,140
상봉베스트원,월세,12,서울특별시 중랑구 상봉동,101-19,202506,202506~202606,1000,60
상봉베스트원,월세,13,서울특별시 중랑구 상봉동,101-19,202506,202507~202707,1000,70
상봉베스트원,월세,22,서울특별시 중랑구 상봉동,101-19,202506,202506~202706,3000,85
상봉타워,월세,15,서울특별시 중랑구 상봉동,102-57,202506,202507~202707,11860,34
상수두산위브,월세,84,서울특별시 마포구 상수동,396,202506,202510~202710,20000,240
상수크리원,월세,16,서울특별시 마포구 상수동,355-2,202506,202509~202708,6350,51
상아,월세,84,서울특별시 노원구 중계동,505,202506,202506~202706,10000,150
상아1차아파트,월세,45,서울특별시 도봉구 창동,299,202506,202507~202707,2500,62
상아1차아파트,월세,58,서울특별시 도봉구 창동,299,202506,202507~202707,10000,60
상아2차아파트,월세,45,서울특별시 도봉구 창동,300,202506,202507~202707,1000,85
상아2차아파트,월세,60,서울특별시 송파구 오금동,165,202506,202507~202707,20000,60
상암월드컵파크10단지,월세,59,서울특별시 마포구 상암동,1736,202506,202504~202706,5952,30
상암월드컵파크10단지,월세,84,서울특별시 마포구 상암동,1736,202506,202508~202708,5000,280
상암월드컵파크2단지,월세,59,서울특별시 마포구 상암동,1637,202506,202508~202708,42000,40
상암월드컵파크3단지,월세,84,서울특별시 마포구 상암동,1643,202506,202507~202707,30000,110
상암월드컵파크4단지,월세,84,서울특별시 마포구 상암동,1655,202506,202506~202612,25000,175
상암월드컵파크4단지,월세,104,서울특별시 마포구 상암동,1655,202506,202508~202708,10000,300
상암월드컵파크5단지,월세,84,서울특별시 마포구 상암동,1658,202506,202508~202707,15000,200
상암월드컵파크6단지,월세,104,서울특별시 마포구 상암동,1689,202506,202507~202707,20000,260
상지리츠빌5B,월세,152,서울특별시 강남구 청담동,127-37,202506,202507~202707,20000,950
샘터마을,월세,101,서울특별시 강남구 일원동,718,202506,202508~202708,55000,230
서강예가,월세,59,서울특별시 마포구 창전동,444,202506,202507~202607,15000,250
서강예가,월세,84,서울특별시 마포구 창전동,444,202506,202509~202602,3000,280
서광아파트,월세,59,서울특별시 강남구 삼성동,2,202506,202508~202708,42500,125
서교동효성해링턴타워,월세,37,서울특별시 마포구 서교동,494,202506,202509~202709,13760,72
서대문노블루체,월세,29,서울특별시 서대문구 홍은동,274-32,202506,202507~202707,15333,37
서대문노블루체,월세,49,서울특별시 서대문구 홍은동,274-32,202506,202508~202708,10000,80
서대문푸르지오센트럴파크,월세,114,서울특별시 서대문구 홍제동,57-5,202506,202506~202706,20000,350
서신,월세,32,서울특별시 서초구 서초동,1488-9,202506,202507~202707,5000,64
서울대벤처타운역푸르지오,월세,44,서울특별시 관악구 신림동,316-55,202506,202505~202707,3052,17
서울대벤처타운역푸르지오,월세,59,서울특별시 관악구 신림동,316-55,202506,202508~202708,30000,60
서울대역마에스트로,월세,12,서울특별시 관악구 봉천동,869-6,202506,202506~202606,500,50
서울대역마에스트로,월세,18,서울특별시 관악구 봉천동,869-6,202506,202507~202607,1000,77
서울대역마에스트로,월세,19,서울특별시 관악구 봉천동,869-6,202506,202507~202602,1000,80
서울대역마에스트로,월세,41,서울특별시 관악구 봉천동,869-6,202506,202507~202707,2000,150
서울대입구아이원(1560-61),월세,59,서울특별시 관악구 봉천동,1560-61,202506,202508~202708,37350,53
서울숲 한신 더 휴,월세,59,서울특별시 성동구 행당동,349,202506,202507~202707,7500,228
서울숲대림,월세,59,서울특별시 성동구 성수동1가,656-234,202506,202507~202707,13333,212
서울숲더샵,월세,150,서울특별시 성동구 행당동,377,202506,202509~202708,120000,130
서울숲리버그린동아아파트,월세,59,서울특별시 성동구 응봉동,276,202506,202508~202708,10000,230
서울숲리버뷰자이(임대),월세,36,서울특별시 성동구 행당동,380,202506,202507~202709,12845,54
서울숲삼부아파트,월세,84,서울특별시 성동구 행당동,147,202506,202507~202707,10000,235
서울숲삼부아파트,월세,122,서울특별시 성동구 행당동,147,202506,202509~202709,30000,350
서울숲아이파크리버포레,월세,59,서울특별시 성동구 성수동1가,721,202506,202507~202707,34375,236
서울숲아이파크리버포레,월세,84,서울특별시 성동구 성수동1가,721,202506,202506~202606,60000,340
서울숲푸르지오,월세,84,서울특별시 성동구 금호동4가,340,202506,202509~202709,48000,158
서울숲행당푸르지오,월세,59,서울특별시 성동구 행당동,376,202506,202507~202707,32750,104
서울숲행당푸르지오,월세,84,서울특별시 성동구 행당동,376,202506,202508~202707,60000,70
서울역센트럴자이,월세,39,서울특별시 중구 만리동2가,273,202506,202507~202709,14453,63
서울역센트럴자이,월세,59,서울특별시 중구 만리동2가,273,202506,202507~202707,40000,140
서울역센트럴자이,월세,72,서울특별시 중구 만리동2가,273,202506,202508~202708,45000,172
서울역센트럴자이,월세,84,서울특별시 중구 만리동2가,273,202506,202508~202708,6000,55
서울역한라비발디센트럴,월세,84,서울특별시 중구 만리동2가,288,202506,202506~202706,5000,330
서울휘경행복아파트,월세,14,서울특별시 동대문구 휘경동,376,202506,202508~202709,3570,15
서원,월세,49,서울특별시 도봉구 도봉동,641,202506,202509~202709,5000,60
서원빌라,월세,39,서울특별시 구로구 구로동,791-47,202506,202507~202707,11000,20
서초4현대,월세,52,서울특별시 서초구 서초동,1684,202506,202508~202708,10000,155
서초교대e편한세상,월세,84,서울특별시 서초구 서초동,1686-9,202506,202507~202707,90000,170
서초그랑자이,월세,59,서울특별시 서초구 서초동,1757,202506,202507~202607,10000,490
서초그랑자이,월세,84,서울특별시 서초구 서초동,1757,202506,202507~202601,115000,170
서초그린,월세,59,서울특별시 관악구 신림동,1732,202506,202507~202707,7000,100
서초꽃마을주얼리,월세,16,서울특별시 서초구 서초동,1502-12,202506,202506~202706,6700,50
서초꽃마을주얼리,월세,30,서울특별시 서초구 서초동,1502-12,202506,202507~202707,8800,78
서초네이처힐1단지,월세,114,서울특별시 서초구 우면동,707,202506,202506~202706,55000,150
서초네이처힐3단지,월세,49,서울특별시 서초구 우면동,717,202506,202506~202705,4371,31
서초네이처힐3단지,월세,84,서울특별시 서초구 우면동,717,202506,202507~202707,50000,135
서초네이처힐3단지,월세,114,서울특별시 서초구 우면동,717,202506,202508~202708,70000,110
서초네이처힐4단지,월세,39,서울특별시 서초구 우면동,720,202506,202507~202709,2143,27
서초네이처힐5단지,월세,59,서울특별시 서초구 우면동,730,202506,202406~202608,6878,24
서초네이처힐6단지,월세,114,서울특별시 서초구 우면동,737,202506,202509~202709,50000,250
서초녹원,월세,84,서울특별시 서초구 서초동,1666-14,202506,202508~202708,30000,210
서초대성유니드,월세,107,서울특별시 서초구 서초동,1487-121,202506,202506~202706,30000,200
서초대우아이빌,월세,35,서울특별시 서초구 서초동,1675-11,202506,202506~202606,1000,100
서초더샵포레,월세,101,서울특별시 서초구 내곡동,411,202506,202507~202707,40000,235
서초더샵포레,월세,114,서울특별시 서초구 내곡동,411,202506,202507~202707,60000,190
서초동삼성쉐르빌2,월세,35,서울특별시 서초구 서초동,1330,202506,202507~202707,1000,99
서초두산위브트레지움,월세,84,서울특별시 서초구 서초동,1310-4,202506,202507~202707,20000,400
서초레몬,월세,54,서울특별시 서초구 서초동,1600-11,202506,202508~202708,20000,100
서초롯데캐슬프레지던트,월세,84,서울특별시 서초구 서초동,1681-8,202506,202402~202602,10000,410
서초센트럴IPARK,월세,80,서울특별시 서초구 서초동,1582-3,202506,202507~202707,20000,375
서초아트래디앙,월세,52,서울특별시 서초구 서초동,1582-16,202506,202509~202709,50000,250
서초이오빌,월세,36,서울특별시 서초구 서초동,1593-7,202506,202507~202607,1250,110
서초이오빌,월세,43,서울특별시 서초구 서초동,1593-7,202506,202506~202706,1000,112
서초자연인아파트(101동),월세,27,서울특별시 서초구 서초동,1344-22,202506,202506~202706,4000,81
서초자이르네,월세,69,서울특별시 서초구 서초동,1758,202506,202508~202708,45000,210
서초중흥S-클래스(도시형생활주택),월세,22,서울특별시 서초구 서초동,1451-89,202506,202507~202606,8300,58
서초트라팰리스,월세,81,서울특별시 서초구 서초동,1344-13,202506,202508~202708,10000,220
서초파라곤,월세,109,서울특별시 서초구 서초동,1327-29,202506,202508~202708,60000,150
서초포레스타2단지,월세,49,서울특별시 서초구 내곡동,384,202506,202507~202709,3577,41
서초포레스타7단지,월세,59,서울특별시 서초구 신원동,615,202506,202509~202709,55000,90
서초푸르지오써밋,월세,84,서울특별시 서초구 서초동,1311-10,202506,202507~202707,10000,500
서초푸르지오써밋,월세,104,서울특별시 서초구 서초동,1311-10,202506,202507~202707,130000,145
서초푸르지오써밋,월세,120,서울특별시 서초구 서초동,1311-10,202506,202506~202706,100000,340
서초한빛삼성,월세,59,서울특별시 서초구 서초동,1509-1,202506,202509~202709,10000,280
서초한신,월세,84,서울특별시 서초구 서초동,1454-29,202506,202507~202706,20000,300
서초한일,월세,59,서울특별시 서초구 서초동,1636-1,202506,202508~202708,35000,112
서초현대,월세,53,서울특별시 서초구 서초동,1648-2,202506,202506~202706,50000,20
서초현대,월세,84,서울특별시 서초구 서초동,1648-2,202506,202509~202709,30000,270
서초호반써밋,월세,101,서울특별시 서초구 우면동,753,202506,202508~202708,80000,60
서초힐스,월세,59,서울특별시 서초구 우면동,773,202506,202508~202708,25000,175
서초힐스,월세,74,서울특별시 서초구 우면동,773,202506,202508~202708,33667,165
서초힐스,월세,84,서울특별시 서초구 우면동,773,202506,202509~202709,20000,250
서희스타힐스,월세,12,서울특별시 마포구 대흥동,12-41,202506,202507~202607,1000,90
석계역한일노벨리아시티,월세,14,서울특별시 성북구 장위동,8-2,202506,202508~202708,7000,35
석계역한일노벨리아시티,월세,15,서울특별시 성북구 장위동,8-2,202506,202506~202606,3625,51
석관래미안,월세,59,서울특별시 성북구 석관동,407,202506,202509~202709,30000,58
석관래미안,월세,114,서울특별시 성북구 석관동,407,202506,202506~202706,22000,165
석촌호수효성해링턴타워,월세,15,서울특별시 송파구 석촌동,24-3,202506,202506~202706,1000,110
석탑아파트101동,월세,59,서울특별시 강남구 삼성동,3-3,202506,202506~202606,10000,250
선경1차(1동-7동),월세,84,서울특별시 강남구 대치동,506,202506,202510~202712,90000,160
선경1차(1동-7동),월세,136,서울특별시 강남구 대치동,506,202506,202510~202710,80000,320
선경2차(8동-12동),월세,84,서울특별시 강남구 대치동,506,202506,202509~202709,30000,380
선릉역대우아이빌(890-49),월세,20,서울특별시 강남구 대치동,890-49,202506,202507~202607,1000,76
선릉역대우아이빌(890-49),월세,25,서울특별시 강남구 대치동,890-49,202506,202507~202607,1000,85
선사현대아파트,월세,58,서울특별시 강동구 암사동,509,202506,202509~202709,30000,75
선사현대아파트,월세,59,서울특별시 강동구 암사동,509,202506,202508~202708,15000,132
선사현대아파트,월세,72,서울특별시 강동구 암사동,509,202506,202507~202707,48000,20
선사현대아파트,월세,82,서울특별시 강동구 암사동,509,202506,202508~202708,40000,90
선사현대아파트,월세,114,서울특별시 강동구 암사동,509,202506,202507~202707,10000,230
선영에비앙,월세,20,서울특별시 양천구 신정동,1029-14,202506,202507~202607,2000,82
선정(177),월세,96,서울특별시 은평구 증산동,177-20,202506,202508~202708,20000,90
성북역신도브래뉴,월세,59,서울특별시 노원구 월계동,941,202506,202506~202706,15000,90
성북역신도브래뉴,월세,84,서울특별시 노원구 월계동,941,202506,202507~202707,20000,90
성산시영(대우),월세,50,서울특별시 마포구 성산동,446,202506,202508~202708,8000,83
성산시영(선경),월세,50,서울특별시 마포구 성산동,446,202506,202506~202706,5800,89
성산시영(유원),월세,59,서울특별시 마포구 성산동,446,202506,202509~202709,4000,125
성수동두산위브,월세,84,서울특별시 성동구 성수동2가,838,202506,202507~202707,10000,210
성신,월세,47,서울특별시 마포구 망원동,433-3,202506,202506~202706,500,45
성신여대역솔하임,월세,15,서울특별시 성북구 동소문동5가,15,202506,202507~202707,1000,105
성우,월세,59,서울특별시 관악구 신림동,10-622,202506,202508~202708,30000,30
성원,월세,41,서울특별시 서대문구 홍제동,456,202506,202508~202708,14000,45
성원,월세,84,서울특별시 중랑구 신내동,783,202506,202506~202706,5000,200
성원,월세,115,서울특별시 서대문구 연희동,740,202506,202506~202706,15500,70
성원(650),월세,59,서울특별시 영등포구 대림동,650,202506,202509~202709,35000,10
성원(사슴4),월세,39,서울특별시 노원구 월계동,322-1,202506,202508~202708,650,78
성원(사슴4),월세,49,서울특별시 노원구 월계동,322-1,202506,202508~202708,3000,85
성원대치2단지아파트,월세,33,서울특별시 강남구 개포동,12,202506,202506~202706,14000,102
성원대치2단지아파트,월세,39,서울특별시 강남구 개포동,12,202506,202509~202709,13333,128
성원대치2단지아파트,월세,49,서울특별시 강남구 개포동,12,202506,202508~202708,30000,90
성원상떼빌,월세,59,서울특별시 도봉구 창동,743-15,202506,202507~202707,3000,120
성은빌라트(751-31),월세,36,서울특별시 구로구 구로동,751-31,202506,202506~202706,2000,45
성재센트리움아파트(343-35),월세,29,서울특별시 강서구 화곡동,343-35,202506,202507~202707,3000,85
